    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4666     -1.0675      3.3910      3.4666  Siess     
    0.105000      3.4692     -1.0621      3.4187      3.4692  Siess     
    0.110000      3.4718     -1.0570      3.4451      3.4718  Siess     
    0.115000      3.4742     -1.0521      3.4704      3.4742  Siess     
    0.120000      3.4765     -1.0473      3.4945      3.4765  Siess     
    0.125000      3.4787     -1.0428      3.5177      3.4787  Siess     
    0.130000      3.4809     -1.0385      3.5400      3.4809  Siess     
    0.135000      3.4818     -1.0046      3.5243      3.4818  Siess     
    0.140000      3.4826     -0.9719      3.5092      3.4826  Siess     
    0.145000      3.4834     -0.9403      3.4947      3.4834  Siess     
    0.150000      3.4842     -0.9098      3.4806      3.4842  Siess     
    0.155000      3.4850     -0.8804      3.4670      3.4850  Siess     
    0.160000      3.4857     -0.8518      3.4538      3.4857  Siess     
    0.165000      3.4860     -0.8056      3.4202      3.4860  Siess     
    0.170000      3.4863     -0.7607      3.3875      3.4863  Siess     
    0.175000      3.4866     -0.7171      3.3559      3.4866  Siess     
    0.180000      3.4868     -0.6748      3.3251      3.4868  Siess     
    0.185000      3.4871     -0.6336      3.2952      3.4871  Siess     
    0.190000      3.4873     -0.5935      3.2660      3.4873  Siess     
    0.195000      3.4876     -0.5544      3.2377      3.4876  Siess     
    0.200000      3.4878     -0.5164      3.2100      3.4878  Siess     
    0.205000      3.4900     -0.5031      3.2166      3.4900  Siess     
    0.210000      3.4921     -0.4901      3.2231      3.4921  Siess     
    0.215000      3.4942     -0.4775      3.2294      3.4942  Siess     
    0.220000      3.4963     -0.4651      3.2356      3.4963  Siess     
    0.225000      3.4982     -0.4530      3.2417      3.4982  Siess     
    0.230000      3.5002     -0.4412      3.2476      3.5002  Siess     
    0.235000      3.5021     -0.4296      3.2534      3.5021  Siess     
    0.240000      3.5040     -0.4183      3.2590      3.5040  Siess     
    0.245000      3.5058     -0.4072      3.2646      3.5058  Siess     
    0.250000      3.5076     -0.3964      3.2700      3.5076  Siess     
    0.255000      3.5096     -0.3709      3.2613      3.5096  Siess     
    0.260000      3.5116     -0.3459      3.2528      3.5116  Siess     
    0.265000      3.5136     -0.3214      3.2444      3.5136  Siess     
    0.270000      3.5155     -0.2974      3.2362      3.5155  Siess     
    0.275000      3.5174     -0.2738      3.2282      3.5174  Siess     
    0.280000      3.5192     -0.2507      3.2203      3.5192  Siess     
    0.285000      3.5211     -0.2279      3.2125      3.5211  Siess     
    0.290000      3.5229     -0.2055      3.2049      3.5229  Siess     
    0.295000      3.5246     -0.1836      3.1974      3.5246  Siess     
    0.300000      3.5263     -0.1619      3.1900      3.5263  Siess     
    0.305000      3.5280     -0.1586      3.2006      3.5280  Siess     
    0.310000      3.5297     -0.1554      3.2110      3.5297  Siess     
    0.315000      3.5313     -0.1522      3.2212      3.5313  Siess     
    0.320000      3.5329     -0.1490      3.2313      3.5329  Siess     
    0.325000      3.5345     -0.1459      3.2412      3.5345  Siess     
    0.330000      3.5360     -0.1428      3.2510      3.5360  Siess     
    0.335000      3.5376     -0.1398      3.2606      3.5376  Siess     
    0.340000      3.5391     -0.1369      3.2701      3.5391  Siess     
    0.345000      3.5405     -0.1339      3.2794      3.5405  Siess     
    0.350000      3.5420     -0.1311      3.2886      3.5420  Siess     
    0.355000      3.5434     -0.1282      3.2977      3.5434  Siess     
    0.360000      3.5449     -0.1254      3.3067      3.5449  Siess     
    0.365000      3.5463     -0.1226      3.3155      3.5463  Siess     
    0.370000      3.5477     -0.1199      3.3242      3.5477  Siess     
