    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4862     -1.6288      4.0579      3.4862  Siess     
    0.105000      3.4880     -1.5977      4.0549      3.4880  Siess     
    0.110000      3.4897     -1.5681      4.0520      3.4897  Siess     
    0.115000      3.4913     -1.5398      4.0493      3.4913  Siess     
    0.120000      3.4928     -1.5127      4.0467      3.4928  Siess     
    0.125000      3.4943     -1.4867      4.0442      3.4943  Siess     
    0.130000      3.4958     -1.4617      4.0418      3.4958  Siess     
    0.135000      3.4973     -1.4443      4.0476      3.4973  Siess     
    0.140000      3.4988     -1.4275      4.0531      3.4988  Siess     
    0.145000      3.5002     -1.4113      4.0585      3.5002  Siess     
    0.150000      3.5015     -1.3956      4.0637      3.5015  Siess     
    0.155000      3.5029     -1.3805      4.0688      3.5029  Siess     
    0.160000      3.5041     -1.3658      4.0737      3.5041  Siess     
    0.165000      3.5056     -1.3521      4.0784      3.5056  Siess     
    0.170000      3.5069     -1.3387      4.0829      3.5069  Siess     
    0.175000      3.5083     -1.3258      4.0874      3.5083  Siess     
    0.180000      3.5096     -1.3132      4.0917      3.5096  Siess     
    0.185000      3.5108     -1.3009      4.0959      3.5108  Siess     
    0.190000      3.5120     -1.2890      4.1000      3.5120  Siess     
    0.195000      3.5132     -1.2774      4.1040      3.5132  Siess     
    0.200000      3.5144     -1.2661      4.1079      3.5144  Siess     
    0.205000      3.5158     -1.2522      4.1091      3.5158  Siess     
    0.210000      3.5171     -1.2387      4.1104      3.5171  Siess     
    0.215000      3.5184     -1.2255      4.1116      3.5184  Siess     
    0.220000      3.5197     -1.2126      4.1128      3.5197  Siess     
    0.225000      3.5210     -1.2000      4.1139      3.5210  Siess     
    0.230000      3.5222     -1.1877      4.1151      3.5222  Siess     
    0.235000      3.5234     -1.1756      4.1162      3.5234  Siess     
    0.240000      3.5246     -1.1638      4.1173      3.5246  Siess     
    0.245000      3.5257     -1.1523      4.1183      3.5257  Siess     
    0.250000      3.5268     -1.1409      4.1194      3.5268  Siess     
    0.255000      3.5281     -1.1307      4.1219      3.5281  Siess     
    0.260000      3.5294     -1.1207      4.1243      3.5294  Siess     
    0.265000      3.5306     -1.1109      4.1267      3.5306  Siess     
    0.270000      3.5318     -1.1012      4.1291      3.5318  Siess     
    0.275000      3.5330     -1.0917      4.1314      3.5330  Siess     
    0.280000      3.5342     -1.0824      4.1337      3.5342  Siess     
    0.285000      3.5353     -1.0733      4.1359      3.5353  Siess     
    0.290000      3.5364     -1.0643      4.1381      3.5364  Siess     
    0.295000      3.5375     -1.0555      4.1403      3.5375  Siess     
    0.300000      3.5386     -1.0468      4.1424      3.5386  Siess     
    0.305000      3.5398     -1.0369      4.1440      3.5398  Siess     
    0.310000      3.5411     -1.0272      4.1455      3.5411  Siess     
    0.315000      3.5423     -1.0177      4.1470      3.5423  Siess     
    0.320000      3.5434     -1.0083      4.1485      3.5434  Siess     
    0.325000      3.5446     -0.9991      4.1500      3.5446  Siess     
    0.330000      3.5458     -0.9899      4.1514      3.5458  Siess     
    0.335000      3.5469     -0.9810      4.1529      3.5469  Siess     
    0.340000      3.5480     -0.9721      4.1543      3.5480  Siess     
    0.345000      3.5491     -0.9634      4.1557      3.5491  Siess     
    0.350000      3.5502     -0.9548      4.1570      3.5502  Siess     
    0.355000      3.5512     -0.9464      4.1584      3.5512  Siess     
    0.360000      3.5523     -0.9380      4.1597      3.5523  Siess     
    0.365000      3.5533     -0.9298      4.1610      3.5533  Siess     
    0.370000      3.5543     -0.9217      4.1623      3.5543  Siess     
    0.375000      3.5553     -0.9137      4.1636      3.5553  Siess     
    0.380000      3.5563     -0.9058      4.1648      3.5563  Siess     
    0.385000      3.5573     -0.8980      4.1661      3.5573  Siess     
    0.390000      3.5583     -0.8903      4.1673      3.5583  Siess     
    0.395000      3.5592     -0.8827      4.1685      3.5592  Siess     
    0.400000      3.5602     -0.8752      4.1697      3.5602  Siess     
    0.405000      3.5610     -0.8672      4.1711      3.5610  Siess     
    0.410000      3.5619     -0.8593      4.1724      3.5619  Siess     
    0.415000      3.5627     -0.8515      4.1738      3.5627  Siess     
    0.420000      3.5635     -0.8438      4.1751      3.5635  Siess     
    0.425000      3.5643     -0.8362      4.1764      3.5643  Siess     
    0.430000      3.5651     -0.8287      4.1777      3.5651  Siess     
    0.435000      3.5659     -0.8212      4.1790      3.5659  Siess     
    0.440000      3.5667     -0.8139      4.1803      3.5667  Siess     
    0.445000      3.5674     -0.8066      4.1815      3.5674  Siess     
    0.450000      3.5682     -0.7994      4.1827      3.5682  Siess     
    0.455000      3.5689     -0.7923      4.1840      3.5689  Siess     
    0.460000      3.5697     -0.7853      4.1852      3.5697  Siess     
    0.465000      3.5704     -0.7783      4.1864      3.5704  Siess     
    0.470000      3.5711     -0.7714      4.1876      3.5711  Siess     
    0.475000      3.5718     -0.7646      4.1887      3.5718  Siess     
    0.480000      3.5726     -0.7579      4.1899      3.5726  Siess     
    0.485000      3.5733     -0.7512      4.1910      3.5733  Siess     
    0.490000      3.5740     -0.7446      4.1922      3.5740  Siess     
    0.495000      3.5746     -0.7381      4.1933      3.5746  Siess     
    0.500000      3.5753     -0.7317      4.1944      3.5753  Siess     
    0.505000      3.5760     -0.7252      4.1955      3.5760  Siess     
    0.510000      3.5766     -0.7187      4.1966      3.5766  Siess     
    0.515000      3.5773     -0.7124      4.1976      3.5773  Siess     
    0.520000      3.5779     -0.7060      4.1987      3.5779  Siess     
    0.525000      3.5785     -0.6998      4.1998      3.5785  Siess     
    0.530000      3.5792     -0.6936      4.2008      3.5792  Siess     
    0.535000      3.5798     -0.6875      4.2018      3.5798  Siess     
    0.540000      3.5804     -0.6814      4.2028      3.5804  Siess     
    0.545000      3.5810     -0.6754      4.2038      3.5810  Siess     
    0.550000      3.5816     -0.6694      4.2048      3.5816  Siess     
    0.555000      3.5822     -0.6635      4.2058      3.5822  Siess     
    0.560000      3.5828     -0.6577      4.2068      3.5828  Siess     
    0.565000      3.5834     -0.6519      4.2078      3.5834  Siess     
    0.570000      3.5839     -0.6461      4.2088      3.5839  Siess     
    0.575000      3.5845     -0.6404      4.2097      3.5845  Siess     
    0.580000      3.5851     -0.6347      4.2107      3.5851  Siess     
    0.585000      3.5857     -0.6291      4.2116      3.5857  Siess     
    0.590000      3.5862     -0.6236      4.2125      3.5862  Siess     
    0.595000      3.5868     -0.6181      4.2135      3.5868  Siess     
    0.600000      3.5873     -0.6126      4.2144      3.5873  Siess     
    0.605000      3.5878     -0.6067      4.2141      3.5878  Siess     
    0.610000      3.5884     -0.6008      4.2138      3.5884  Siess     
    0.615000      3.5889     -0.5950      4.2136      3.5889  Siess     
    0.620000      3.5894     -0.5893      4.2133      3.5894  Siess     
    0.625000      3.5899     -0.5836      4.2131      3.5899  Siess     
    0.630000      3.5904     -0.5779      4.2128      3.5904  Siess     
    0.635000      3.5909     -0.5723      4.2126      3.5909  Siess     
    0.640000      3.5914     -0.5667      4.2123      3.5914  Siess     
    0.645000      3.5919     -0.5611      4.2121      3.5919  Siess     
    0.650000      3.5924     -0.5557      4.2118      3.5924  Siess     
    0.655000      3.5929     -0.5502      4.2116      3.5929  Siess     
    0.660000      3.5933     -0.5448      4.2113      3.5933  Siess     
    0.665000      3.5938     -0.5394      4.2111      3.5938  Siess     
    0.670000      3.5943     -0.5341      4.2109      3.5943  Siess     
    0.675000      3.5948     -0.5288      4.2106      3.5948  Siess     
    0.680000      3.5952     -0.5235      4.2104      3.5952  Siess     
    0.685000      3.5957     -0.5183      4.2102      3.5957  Siess     
    0.690000      3.5961     -0.5132      4.2099      3.5961  Siess     
    0.695000      3.5966     -0.5080      4.2097      3.5966  Siess     
    0.700000      3.5970     -0.5029      4.2095      3.5970  Siess     
    0.705000      3.5976     -0.4987      4.2102      3.5976  Siess     
    0.710000      3.5981     -0.4945      4.2109      3.5981  Siess     
    0.715000      3.5987     -0.4903      4.2117      3.5987  Siess     
    0.720000      3.5992     -0.4861      4.2124      3.5992  Siess     
