    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4887     -2.0183      4.4702      3.4887  Siess     
    0.105000      3.4910     -1.9861      4.4687      3.4910  Siess     
    0.110000      3.4933     -1.9554      4.4672      3.4933  Siess     
    0.115000      3.4954     -1.9261      4.4658      3.4954  Siess     
    0.120000      3.4975     -1.8981      4.4645      3.4975  Siess     
    0.125000      3.4994     -1.8711      4.4632      3.4994  Siess     
    0.130000      3.5013     -1.8453      4.4620      3.5013  Siess     
    0.135000      3.5030     -1.8225      4.4625      3.5030  Siess     
    0.140000      3.5046     -1.8005      4.4629      3.5046  Siess     
    0.145000      3.5062     -1.7793      4.4634      3.5062  Siess     
    0.150000      3.5077     -1.7588      4.4638      3.5077  Siess     
    0.155000      3.5091     -1.7390      4.4642      3.5091  Siess     
    0.160000      3.5105     -1.7198      4.4646      3.5105  Siess     
    0.165000      3.5120     -1.7022      4.4651      3.5120  Siess     
    0.170000      3.5135     -1.6851      4.4657      3.5135  Siess     
    0.175000      3.5149     -1.6685      4.4662      3.5149  Siess     
    0.180000      3.5162     -1.6524      4.4668      3.5162  Siess     
    0.185000      3.5176     -1.6367      4.4673      3.5176  Siess     
    0.190000      3.5189     -1.6215      4.4678      3.5189  Siess     
    0.195000      3.5201     -1.6066      4.4683      3.5201  Siess     
    0.200000      3.5213     -1.5921      4.4687      3.5213  Siess     
    0.205000      3.5228     -1.5772      4.4691      3.5228  Siess     
    0.210000      3.5242     -1.5626      4.4695      3.5242  Siess     
    0.215000      3.5256     -1.5483      4.4698      3.5256  Siess     
    0.220000      3.5269     -1.5344      4.4702      3.5269  Siess     
    0.225000      3.5282     -1.5208      4.4705      3.5282  Siess     
    0.230000      3.5295     -1.5075      4.4709      3.5295  Siess     
    0.235000      3.5308     -1.4945      4.4712      3.5308  Siess     
    0.240000      3.5320     -1.4817      4.4715      3.5320  Siess     
    0.245000      3.5332     -1.4693      4.4718      3.5332  Siess     
    0.250000      3.5344     -1.4570      4.4722      3.5344  Siess     
    0.255000      3.5356     -1.4451      4.4723      3.5356  Siess     
    0.260000      3.5367     -1.4334      4.4725      3.5367  Siess     
    0.265000      3.5379     -1.4220      4.4727      3.5379  Siess     
    0.270000      3.5390     -1.4108      4.4728      3.5390  Siess     
    0.275000      3.5401     -1.3997      4.4730      3.5401  Siess     
    0.280000      3.5411     -1.3889      4.4732      3.5411  Siess     
    0.285000      3.5422     -1.3783      4.4733      3.5422  Siess     
    0.290000      3.5432     -1.3678      4.4735      3.5432  Siess     
    0.295000      3.5442     -1.3575      4.4736      3.5442  Siess     
    0.300000      3.5452     -1.3474      4.4738      3.5452  Siess     
