    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4888     -1.8632      4.3102      3.4888  Siess     
    0.105000      3.4909     -1.8313      4.3088      3.4909  Siess     
    0.110000      3.4929     -1.8008      4.3074      3.4929  Siess     
    0.115000      3.4947     -1.7718      4.3060      3.4947  Siess     
    0.120000      3.4965     -1.7439      4.3047      3.4965  Siess     
    0.125000      3.4982     -1.7172      4.3035      3.4982  Siess     
    0.130000      3.4999     -1.6916      4.3023      3.4999  Siess     
    0.135000      3.5015     -1.6706      4.3025      3.5015  Siess     
    0.140000      3.5030     -1.6504      4.3026      3.5030  Siess     
    0.145000      3.5045     -1.6309      4.3027      3.5045  Siess     
    0.150000      3.5060     -1.6121      4.3028      3.5060  Siess     
    0.155000      3.5074     -1.5939      4.3029      3.5074  Siess     
    0.160000      3.5087     -1.5763      4.3030      3.5087  Siess     
    0.165000      3.5101     -1.5597      4.3057      3.5101  Siess     
    0.170000      3.5115     -1.5436      4.3083      3.5115  Siess     
    0.175000      3.5129     -1.5280      4.3108      3.5129  Siess     
    0.180000      3.5142     -1.5129      4.3132      3.5142  Siess     
    0.185000      3.5154     -1.4981      4.3156      3.5154  Siess     
    0.190000      3.5167     -1.4838      4.3179      3.5167  Siess     
    0.195000      3.5179     -1.4698      4.3202      3.5179  Siess     
    0.200000      3.5191     -1.4562      4.3224      3.5191  Siess     
    0.205000      3.5204     -1.4415      4.3219      3.5204  Siess     
    0.210000      3.5218     -1.4272      4.3215      3.5218  Siess     
    0.215000      3.5231     -1.4133      4.3211      3.5231  Siess     
    0.220000      3.5244     -1.3996      4.3207      3.5244  Siess     
    0.225000      3.5257     -1.3863      4.3203      3.5257  Siess     
    0.230000      3.5269     -1.3732      4.3199      3.5269  Siess     
    0.235000      3.5281     -1.3605      4.3196      3.5281  Siess     
    0.240000      3.5293     -1.3480      4.3192      3.5293  Siess     
    0.245000      3.5305     -1.3357      4.3188      3.5305  Siess     
    0.250000      3.5316     -1.3238      4.3185      3.5316  Siess     
    0.255000      3.5329     -1.3124      4.3201      3.5329  Siess     
    0.260000      3.5341     -1.3014      4.3217      3.5341  Siess     
    0.265000      3.5352     -1.2905      4.3232      3.5352  Siess     
    0.270000      3.5364     -1.2798      4.3247      3.5364  Siess     
    0.275000      3.5376     -1.2693      4.3262      3.5376  Siess     
    0.280000      3.5387     -1.2590      4.3277      3.5387  Siess     
    0.285000      3.5398     -1.2489      4.3291      3.5398  Siess     
    0.290000      3.5409     -1.2390      4.3305      3.5409  Siess     
    0.295000      3.5419     -1.2292      4.3319      3.5419  Siess     
    0.300000      3.5430     -1.2196      4.3332      3.5430  Siess     
    0.305000      3.5441     -1.2095      4.3344      3.5441  Siess     
    0.310000      3.5452     -1.1996      4.3355      3.5452  Siess     
    0.315000      3.5462     -1.1898      4.3366      3.5462  Siess     
    0.320000      3.5473     -1.1801      4.3377      3.5473  Siess     
    0.325000      3.5483     -1.1707      4.3388      3.5483  Siess     
    0.330000      3.5494     -1.1613      4.3399      3.5494  Siess     
    0.335000      3.5504     -1.1521      4.3409      3.5504  Siess     
    0.340000      3.5514     -1.1430      4.3420      3.5514  Siess     
    0.345000      3.5524     -1.1341      4.3430      3.5524  Siess     
    0.350000      3.5533     -1.1253      4.3440      3.5533  Siess     
    0.355000      3.5543     -1.1166      4.3450      3.5543  Siess     
    0.360000      3.5552     -1.1081      4.3459      3.5552  Siess     
    0.365000      3.5562     -1.0996      4.3469      3.5562  Siess     
    0.370000      3.5571     -1.0913      4.3478      3.5571  Siess     
    0.375000      3.5580     -1.0831      4.3488      3.5580  Siess     
    0.380000      3.5589     -1.0750      4.3497      3.5589  Siess     
    0.385000      3.5597     -1.0670      4.3506      3.5597  Siess     
    0.390000      3.5606     -1.0591      4.3515      3.5606  Siess     
    0.395000      3.5615     -1.0513      4.3524      3.5615  Siess     
    0.400000      3.5623     -1.0436      4.3533      3.5623  Siess     
    0.405000      3.5631     -1.0355      4.3544      3.5631  Siess     
    0.410000      3.5638     -1.0275      4.3555      3.5638  Siess     
    0.415000      3.5645     -1.0197      4.3565      3.5645  Siess     
    0.420000      3.5653     -1.0119      4.3576      3.5653  Siess     
    0.425000      3.5660     -1.0042      4.3586      3.5660  Siess     
    0.430000      3.5667     -0.9966      4.3597      3.5667  Siess     
    0.435000      3.5674     -0.9891      4.3607      3.5674  Siess     
    0.440000      3.5681     -0.9816      4.3617      3.5681  Siess     
    0.445000      3.5687     -0.9743      4.3627      3.5687  Siess     
    0.450000      3.5694     -0.9670      4.3637      3.5694  Siess     
    0.455000      3.5701     -0.9599      4.3647      3.5701  Siess     
    0.460000      3.5707     -0.9528      4.3656      3.5707  Siess     
    0.465000      3.5714     -0.9457      4.3666      3.5714  Siess     
    0.470000      3.5720     -0.9388      4.3675      3.5720  Siess     
    0.475000      3.5727     -0.9319      4.3685      3.5727  Siess     
    0.480000      3.5733     -0.9251      4.3694      3.5733  Siess     
    0.485000      3.5739     -0.9184      4.3703      3.5739  Siess     
    0.490000      3.5745     -0.9117      4.3712      3.5745  Siess     
    0.495000      3.5752     -0.9051      4.3721      3.5752  Siess     
    0.500000      3.5758     -0.8986      4.3730      3.5758  Siess     
    0.505000      3.5764     -0.8919      4.3735      3.5764  Siess     
    0.510000      3.5769     -0.8854      4.3739      3.5769  Siess     
    0.515000      3.5775     -0.8789      4.3744      3.5775  Siess     
    0.520000      3.5781     -0.8725      4.3748      3.5781  Siess     
    0.525000      3.5786     -0.8661      4.3752      3.5786  Siess     
    0.530000      3.5792     -0.8598      4.3757      3.5792  Siess     
    0.535000      3.5797     -0.8536      4.3761      3.5797  Siess     
    0.540000      3.5803     -0.8474      4.3765      3.5803  Siess     
    0.545000      3.5808     -0.8413      4.3770      3.5808  Siess     
    0.550000      3.5814     -0.8352      4.3774      3.5814  Siess     
    0.555000      3.5819     -0.8292      4.3778      3.5819  Siess     
    0.560000      3.5824     -0.8232      4.3782      3.5824  Siess     
    0.565000      3.5830     -0.8173      4.3786      3.5830  Siess     
    0.570000      3.5835     -0.8114      4.3790      3.5835  Siess     
    0.575000      3.5840     -0.8056      4.3794      3.5840  Siess     
    0.580000      3.5845     -0.7999      4.3798      3.5845  Siess     
    0.585000      3.5850     -0.7942      4.3802      3.5850  Siess     
    0.590000      3.5855     -0.7885      4.3806      3.5855  Siess     
    0.595000      3.5860     -0.7829      4.3810      3.5860  Siess     
    0.600000      3.5865     -0.7773      4.3814      3.5865  Siess     
    0.605000      3.5870     -0.7712      4.3814      3.5870  Siess     
    0.610000      3.5876     -0.7652      4.3813      3.5876  Siess     
    0.615000      3.5881     -0.7592      4.3813      3.5881  Siess     
    0.620000      3.5886     -0.7532      4.3812      3.5886  Siess     
    0.625000      3.5892     -0.7473      4.3812      3.5892  Siess     
    0.630000      3.5897     -0.7414      4.3811      3.5897  Siess     
    0.635000      3.5902     -0.7356      4.3811      3.5902  Siess     
    0.640000      3.5907     -0.7298      4.3810      3.5907  Siess     
    0.645000      3.5912     -0.7241      4.3810      3.5912  Siess     
    0.650000      3.5917     -0.7184      4.3809      3.5917  Siess     
    0.655000      3.5922     -0.7128      4.3809      3.5922  Siess     
    0.660000      3.5927     -0.7072      4.3808      3.5927  Siess     
    0.665000      3.5932     -0.7016      4.3808      3.5932  Siess     
    0.670000      3.5937     -0.6961      4.3807      3.5937  Siess     
    0.675000      3.5942     -0.6907      4.3807      3.5942  Siess     
    0.680000      3.5947     -0.6852      4.3806      3.5947  Siess     
