    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4665     -1.0657      3.3885      3.4665  Siess     
    0.105000      3.4691     -1.0585      3.4129      3.4691  Siess     
    0.110000      3.4716     -1.0516      3.4363      3.4716  Siess     
    0.115000      3.4739     -1.0451      3.4585      3.4739  Siess     
    0.120000      3.4762     -1.0388      3.4799      3.4762  Siess     
    0.125000      3.4783     -1.0328      3.5003      3.4783  Siess     
    0.130000      3.4804     -1.0270      3.5200      3.4804  Siess     
    0.135000      3.4814     -0.9949      3.5073      3.4814  Siess     
    0.140000      3.4823     -0.9640      3.4950      3.4823  Siess     
    0.145000      3.4832     -0.9342      3.4832      3.4832  Siess     
    0.150000      3.4841     -0.9054      3.4718      3.4841  Siess     
    0.155000      3.4849     -0.8776      3.4607      3.4849  Siess     
    0.160000      3.4857     -0.8506      3.4500      3.4857  Siess     
    0.165000      3.4860     -0.8042      3.4169      3.4860  Siess     
    0.170000      3.4862     -0.7592      3.3848      3.4862  Siess     
    0.175000      3.4865     -0.7155      3.3536      3.4865  Siess     
    0.180000      3.4867     -0.6731      3.3233      3.4867  Siess     
    0.185000      3.4870     -0.6318      3.2939      3.4870  Siess     
    0.190000      3.4872     -0.5916      3.2652      3.4872  Siess     
    0.195000      3.4874     -0.5525      3.2372      3.4874  Siess     
    0.200000      3.4876     -0.5143      3.2100      3.4876  Siess     
    0.205000      3.4898     -0.5011      3.2166      3.4898  Siess     
    0.210000      3.4920     -0.4883      3.2231      3.4920  Siess     
    0.215000      3.4941     -0.4757      3.2294      3.4941  Siess     
    0.220000      3.4962     -0.4635      3.2356      3.4962  Siess     
    0.225000      3.4982     -0.4515      3.2417      3.4982  Siess     
    0.230000      3.5001     -0.4397      3.2476      3.5001  Siess     
    0.235000      3.5021     -0.4283      3.2534      3.5021  Siess     
    0.240000      3.5039     -0.4170      3.2590      3.5039  Siess     
    0.245000      3.5058     -0.4060      3.2646      3.5058  Siess     
    0.250000      3.5076     -0.3953      3.2700      3.5076  Siess     
    0.255000      3.5096     -0.3687      3.2600      3.5096  Siess     
    0.260000      3.5116     -0.3426      3.2502      3.5116  Siess     
    0.265000      3.5136     -0.3170      3.2406      3.5136  Siess     
    0.270000      3.5155     -0.2919      3.2312      3.5155  Siess     
    0.275000      3.5174     -0.2673      3.2219      3.5174  Siess     
    0.280000      3.5192     -0.2431      3.2128      3.5192  Siess     
    0.285000      3.5211     -0.2194      3.2039      3.5211  Siess     
    0.290000      3.5229     -0.1960      3.1951      3.5229  Siess     
    0.295000      3.5246     -0.1731      3.1865      3.5246  Siess     
    0.300000      3.5263     -0.1505      3.1780      3.5263  Siess     
    0.305000      3.5280     -0.1461      3.1875      3.5280  Siess     
    0.310000      3.5297     -0.1417      3.1968      3.5297  Siess     
    0.315000      3.5313     -0.1374      3.2060      3.5313  Siess     
    0.320000      3.5329     -0.1331      3.2151      3.5329  Siess     
    0.325000      3.5345     -0.1290      3.2240      3.5345  Siess     
    0.330000      3.5361     -0.1249      3.2327      3.5361  Siess     
    0.335000      3.5376     -0.1208      3.2413      3.5376  Siess     
    0.340000      3.5391     -0.1168      3.2498      3.5391  Siess     
    0.345000      3.5406     -0.1129      3.2582      3.5406  Siess     
    0.350000      3.5421     -0.1090      3.2665      3.5421  Siess     
    0.355000      3.5435     -0.1052      3.2746      3.5435  Siess     
    0.360000      3.5449     -0.1014      3.2826      3.5449  Siess     
    0.365000      3.5464     -0.0977      3.2905      3.5464  Siess     
    0.370000      3.5477     -0.0940      3.2984      3.5477  Siess     
    0.375000      3.5491     -0.0904      3.3061      3.5491  Siess     
    0.380000      3.5505     -0.0868      3.3137      3.5505  Siess     
    0.385000      3.5518     -0.0833      3.3212      3.5518  Siess     
