    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4452     -3.0668      5.3191      3.4452  Siess     
    0.105000      3.4530     -2.9890      5.3007      3.4530  Siess     
    0.110000      3.4604     -2.9148      5.2831      3.4604  Siess     
    0.115000      3.4675     -2.8438      5.2663      3.4675  Siess     
    0.120000      3.4743     -2.7759      5.2502      3.4743  Siess     
    0.125000      3.4808     -2.7108      5.2348      3.4808  Siess     
    0.130000      3.4870     -2.6482      5.2200      3.4870  Siess     
    0.135000      3.4900     -2.6076      5.2091      3.4900  Siess     
    0.140000      3.4929     -2.5685      5.1986      3.4929  Siess     
    0.145000      3.4957     -2.5308      5.1884      3.4957  Siess     
    0.150000      3.4984     -2.4943      5.1786      3.4984  Siess     
    0.155000      3.5010     -2.4591      5.1692      3.5010  Siess     
    0.160000      3.5035     -2.4249      5.1600      3.5035  Siess     
    0.165000      3.5054     -2.3975      5.1531      3.5054  Siess     
    0.170000      3.5072     -2.3708      5.1464      3.5072  Siess     
    0.175000      3.5090     -2.3450      5.1399      3.5090  Siess     
    0.180000      3.5107     -2.3199      5.1336      3.5107  Siess     
    0.185000      3.5124     -2.2954      5.1275      3.5124  Siess     
    0.190000      3.5141     -2.2716      5.1215      3.5141  Siess     
    0.195000      3.5156     -2.2485      5.1157      3.5156  Siess     
    0.200000      3.5172     -2.2259      5.1100      3.5172  Siess     
    0.205000      3.5193     -2.2037      5.1045      3.5193  Siess     
    0.210000      3.5213     -2.1820      5.0991      3.5213  Siess     
    0.215000      3.5232     -2.1609      5.0938      3.5232  Siess     
    0.220000      3.5251     -2.1402      5.0886      3.5251  Siess     
    0.225000      3.5270     -2.1201      5.0836      3.5270  Siess     
    0.230000      3.5288     -2.1003      5.0787      3.5288  Siess     
    0.235000      3.5306     -2.0810      5.0739      3.5306  Siess     
    0.240000      3.5324     -2.0621      5.0691      3.5324  Siess     
    0.245000      3.5341     -2.0436      5.0645      3.5341  Siess     
    0.250000      3.5358     -2.0254      5.0600      3.5358  Siess     
    0.255000      3.5370     -2.0092      5.0557      3.5370  Siess     
    0.260000      3.5382     -1.9932      5.0514      3.5382  Siess     
    0.265000      3.5394     -1.9776      5.0472      3.5394  Siess     
    0.270000      3.5405     -1.9623      5.0431      3.5405  Siess     
    0.275000      3.5417     -1.9472      5.0391      3.5417  Siess     
    0.280000      3.5428     -1.9324      5.0351      3.5428  Siess     
    0.285000      3.5439     -1.9179      5.0313      3.5439  Siess     
    0.290000      3.5449     -1.9037      5.0274      3.5449  Siess     
    0.295000      3.5460     -1.8896      5.0237      3.5460  Siess     
    0.300000      3.5470     -1.8759      5.0200      3.5470  Siess     
    0.305000      3.5480     -1.8610      5.0164      3.5480  Siess     
    0.310000      3.5490     -1.8464      5.0129      3.5490  Siess     
    0.315000      3.5500     -1.8320      5.0094      3.5500  Siess     
    0.320000      3.5510     -1.8179      5.0060      3.5510  Siess     
    0.325000      3.5519     -1.8039      5.0027      3.5519  Siess     
    0.330000      3.5528     -1.7902      4.9994      3.5528  Siess     
    0.335000      3.5537     -1.7767      4.9961      3.5537  Siess     
    0.340000      3.5546     -1.7634      4.9929      3.5546  Siess     
    0.345000      3.5555     -1.7503      4.9898      3.5555  Siess     
    0.350000      3.5564     -1.7374      4.9866      3.5564  Siess     
    0.355000      3.5573     -1.7246      4.9836      3.5573  Siess     
    0.360000      3.5581     -1.7120      4.9805      3.5581  Siess     
    0.365000      3.5590     -1.6997      4.9776      3.5590  Siess     
    0.370000      3.5598     -1.6874      4.9746      3.5598  Siess     
    0.375000      3.5606     -1.6754      4.9717      3.5606  Siess     
    0.380000      3.5614     -1.6635      4.9688      3.5614  Siess     
    0.385000      3.5622     -1.6517      4.9660      3.5622  Siess     
    0.390000      3.5630     -1.6401      4.9632      3.5630  Siess     
    0.395000      3.5638     -1.6287      4.9605      3.5638  Siess     
    0.400000      3.5645     -1.6174      4.9577      3.5645  Siess     
    0.405000      3.5654     -1.6032      4.9535      3.5654  Siess     
    0.410000      3.5663     -1.5891      4.9494      3.5663  Siess     
    0.415000      3.5671     -1.5753      4.9452      3.5671  Siess     
    0.420000      3.5680     -1.5616      4.9412      3.5680  Siess     
    0.425000      3.5688     -1.5480      4.9371      3.5688  Siess     
    0.430000      3.5697     -1.5346      4.9332      3.5697  Siess     
    0.435000      3.5705     -1.5214      4.9292      3.5705  Siess     
    0.440000      3.5713     -1.5083      4.9253      3.5713  Siess     
    0.445000      3.5721     -1.4954      4.9215      3.5721  Siess     
    0.450000      3.5729     -1.4826      4.9177      3.5729  Siess     
    0.455000      3.5737     -1.4700      4.9140      3.5737  Siess     
    0.460000      3.5744     -1.4574      4.9102      3.5744  Siess     
    0.465000      3.5752     -1.4451      4.9066      3.5752  Siess     
    0.470000      3.5760     -1.4328      4.9029      3.5760  Siess     
    0.475000      3.5767     -1.4207      4.8993      3.5767  Siess     
    0.480000      3.5775     -1.4087      4.8958      3.5775  Siess     
    0.485000      3.5782     -1.3969      4.8922      3.5782  Siess     
    0.490000      3.5789     -1.3851      4.8888      3.5789  Siess     
    0.495000      3.5796     -1.3735      4.8853      3.5796  Siess     
    0.500000      3.5804     -1.3620      4.8819      3.5804  Siess     
    0.505000      3.5813     -1.3488      4.8780      3.5813  Siess     
    0.510000      3.5823     -1.3358      4.8741      3.5823  Siess     
    0.515000      3.5833     -1.3228      4.8702      3.5833  Siess     
    0.520000      3.5843     -1.3100      4.8664      3.5843  Siess     
    0.525000      3.5852     -1.2973      4.8627      3.5852  Siess     
    0.530000      3.5862     -1.2848      4.8589      3.5862  Siess     
    0.535000      3.5871     -1.2723      4.8552      3.5871  Siess     
