    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4690     -1.1102      3.4409      3.4690  Siess     
    0.105000      3.4712     -1.0986      3.4612      3.4712  Siess     
    0.110000      3.4734     -1.0874      3.4806      3.4734  Siess     
    0.115000      3.4755     -1.0768      3.4990      3.4755  Siess     
    0.120000      3.4775     -1.0666      3.5167      3.4775  Siess     
    0.125000      3.4795     -1.0568      3.5337      3.4795  Siess     
    0.130000      3.4813     -1.0475      3.5500      3.4813  Siess     
    0.135000      3.4822     -1.0136      3.5355      3.4822  Siess     
    0.140000      3.4830     -0.9810      3.5214      3.4830  Siess     
    0.145000      3.4838     -0.9496      3.5079      3.4838  Siess     
    0.150000      3.4846     -0.9192      3.4949      3.4846  Siess     
    0.155000      3.4854     -0.8898      3.4822      3.4854  Siess     
    0.160000      3.4861     -0.8614      3.4700      3.4861  Siess     
    0.165000      3.4879     -0.8550      3.4840      3.4879  Siess     
    0.170000      3.4896     -0.8488      3.4976      3.4896  Siess     
    0.175000      3.4913     -0.8428      3.5108      3.4913  Siess     
    0.180000      3.4929     -0.8369      3.5236      3.4929  Siess     
    0.185000      3.4944     -0.8312      3.5360      3.4944  Siess     
    0.190000      3.4960     -0.8257      3.5482      3.4960  Siess     
    0.195000      3.4975     -0.8203      3.5600      3.4975  Siess     
    0.200000      3.4989     -0.8151      3.5715      3.4989  Siess     
    0.205000      3.5005     -0.8061      3.5795      3.5005  Siess     
    0.210000      3.5021     -0.7973      3.5873      3.5021  Siess     
    0.215000      3.5037     -0.7888      3.5949      3.5037  Siess     
    0.220000      3.5052     -0.7804      3.6024      3.5052  Siess     
    0.225000      3.5067     -0.7722      3.6097      3.5067  Siess     
    0.230000      3.5081     -0.7642      3.6168      3.5081  Siess     
    0.235000      3.5095     -0.7564      3.6237      3.5095  Siess     
    0.240000      3.5109     -0.7488      3.6306      3.5109  Siess     
    0.245000      3.5123     -0.7413      3.6372      3.5123  Siess     
    0.250000      3.5136     -0.7339      3.6438      3.5136  Siess     
    0.255000      3.5154     -0.7302      3.6554      3.5154  Siess     
    0.260000      3.5172     -0.7265      3.6667      3.5172  Siess     
    0.265000      3.5189     -0.7229      3.6778      3.5189  Siess     
    0.270000      3.5206     -0.7194      3.6888      3.5206  Siess     
    0.275000      3.5222     -0.7159      3.6995      3.5222  Siess     
    0.280000      3.5238     -0.7125      3.7100      3.5238  Siess     
    0.285000      3.5254     -0.7092      3.7204      3.5254  Siess     
    0.290000      3.5270     -0.7059      3.7305      3.5270  Siess     
    0.295000      3.5286     -0.7027      3.7405      3.5286  Siess     
    0.300000      3.5301     -0.6995      3.7503      3.5301  Siess     
    0.305000      3.5316     -0.6907      3.7545      3.5316  Siess     
    0.310000      3.5331     -0.6821      3.7586      3.5331  Siess     
    0.315000      3.5346     -0.6736      3.7627      3.5346  Siess     
    0.320000      3.5361     -0.6653      3.7667      3.5361  Siess     
    0.325000      3.5375     -0.6571      3.7706      3.5375  Siess     
    0.330000      3.5389     -0.6490      3.7744      3.5389  Siess     
    0.335000      3.5403     -0.6410      3.7782      3.5403  Siess     
    0.340000      3.5417     -0.6331      3.7820      3.5417  Siess     
    0.345000      3.5430     -0.6254      3.7857      3.5430  Siess     
    0.350000      3.5444     -0.6178      3.7893      3.5444  Siess     
    0.355000      3.5457     -0.6102      3.7929      3.5457  Siess     
    0.360000      3.5470     -0.6028      3.7964      3.5470  Siess     
    0.365000      3.5483     -0.5955      3.7999      3.5483  Siess     
    0.370000      3.5495     -0.5883      3.8034      3.5495  Siess     
    0.375000      3.5508     -0.5812      3.8068      3.5508  Siess     
    0.380000      3.5520     -0.5742      3.8101      3.5520  Siess     
    0.385000      3.5532     -0.5672      3.8134      3.5532  Siess     
    0.390000      3.5544     -0.5604      3.8167      3.5544  Siess     
    0.395000      3.5556     -0.5536      3.8199      3.5556  Siess     
    0.400000      3.5568     -0.5470      3.8231      3.5568  Siess     
    0.405000      3.5578     -0.5394      3.8254      3.5578  Siess     
    0.410000      3.5588     -0.5320      3.8276      3.5588  Siess     
    0.415000      3.5598     -0.5247      3.8299      3.5598  Siess     
    0.420000      3.5608     -0.5175      3.8321      3.5608  Siess     
    0.425000      3.5618     -0.5103      3.8343      3.5618  Siess     
    0.430000      3.5627     -0.5032      3.8364      3.5627  Siess     
    0.435000      3.5637     -0.4962      3.8385      3.5637  Siess     
    0.440000      3.5646     -0.4893      3.8406      3.5646  Siess     
    0.445000      3.5655     -0.4825      3.8427      3.5655  Siess     
    0.450000      3.5665     -0.4758      3.8448      3.5665  Siess     
    0.455000      3.5674     -0.4691      3.8468      3.5674  Siess     
    0.460000      3.5683     -0.4625      3.8488      3.5683  Siess     
    0.465000      3.5692     -0.4559      3.8508      3.5692  Siess     
    0.470000      3.5700     -0.4495      3.8528      3.5700  Siess     
    0.475000      3.5709     -0.4431      3.8547      3.5709  Siess     
    0.480000      3.5718     -0.4367      3.8567      3.5718  Siess     
    0.485000      3.5726     -0.4305      3.8586      3.5726  Siess     
    0.490000      3.5735     -0.4243      3.8605      3.5735  Siess     
    0.495000      3.5743     -0.4181      3.8623      3.5743  Siess     
    0.500000      3.5751     -0.4121      3.8642      3.5751  Siess     
    0.505000      3.5759     -0.4058      3.8657      3.5759  Siess     
    0.510000      3.5767     -0.3996      3.8672      3.5767  Siess     
    0.515000      3.5774     -0.3935      3.8687      3.5774  Siess     
    0.520000      3.5782     -0.3874      3.8702      3.5782  Siess     
    0.525000      3.5790     -0.3814      3.8716      3.5790  Siess     
    0.530000      3.5797     -0.3754      3.8731      3.5797  Siess     
    0.535000      3.5804     -0.3695      3.8745      3.5804  Siess     
    0.540000      3.5812     -0.3636      3.8759      3.5812  Siess     
    0.545000      3.5819     -0.3578      3.8773      3.5819  Siess     
    0.550000      3.5826     -0.3521      3.8787      3.5826  Siess     
    0.555000      3.5833     -0.3464      3.8801      3.5833  Siess     
    0.560000      3.5840     -0.3407      3.8815      3.5840  Siess     
    0.565000      3.5847     -0.3351      3.8828      3.5847  Siess     
    0.570000      3.5854     -0.3296      3.8841      3.5854  Siess     
    0.575000      3.5861     -0.3241      3.8855      3.5861  Siess     
    0.580000      3.5868     -0.3186      3.8868      3.5868  Siess     
    0.585000      3.5875     -0.3132      3.8881      3.5875  Siess     
    0.590000      3.5882     -0.3079      3.8894      3.5882  Siess     
    0.595000      3.5888     -0.3025      3.8907      3.5888  Siess     
    0.600000      3.5895     -0.2973      3.8920      3.5895  Siess     
    0.605000      3.5901     -0.2904      3.8912      3.5901  Siess     
    0.610000      3.5908     -0.2836      3.8905      3.5908  Siess     
    0.615000      3.5915     -0.2769      3.8898      3.5915  Siess     
    0.620000      3.5921     -0.2702      3.8891      3.5921  Siess     
    0.625000      3.5928     -0.2636      3.8884      3.5928  Siess     
    0.630000      3.5934     -0.2570      3.8877      3.5934  Siess     
    0.635000      3.5940     -0.2504      3.8870      3.5940  Siess     
    0.640000      3.5947     -0.2440      3.8863      3.5947  Siess     
    0.645000      3.5953     -0.2375      3.8856      3.5953  Siess     
    0.650000      3.5959     -0.2311      3.8849      3.5959  Siess     
    0.655000      3.5965     -0.2248      3.8842      3.5965  Siess     
    0.660000      3.5971     -0.2185      3.8835      3.5971  Siess     
    0.665000      3.5977     -0.2123      3.8829      3.5977  Siess     
    0.670000      3.5983     -0.2061      3.8822      3.5983  Siess     
    0.675000      3.5989     -0.2000      3.8816      3.5989  Siess     
    0.680000      3.5995     -0.1939      3.8809      3.5995  Siess     
    0.685000      3.6001     -0.1878      3.8803      3.6001  Siess     
    0.690000      3.6007     -0.1818      3.8796      3.6007  Siess     
    0.695000      3.6013     -0.1758      3.8790      3.6013  Siess     
    0.700000      3.6018     -0.1699      3.8784      3.6018  Siess     
    0.705000      3.6024     -0.1669      3.8807      3.6024  Siess     
    0.710000      3.6030     -0.1639      3.8830      3.6030  Siess     
    0.715000      3.6035     -0.1609      3.8852      3.6035  Siess     
    0.720000      3.6041     -0.1580      3.8875      3.6041  Siess     
    0.725000      3.6046     -0.1551      3.8897      3.6046  Siess     
    0.730000      3.6052     -0.1521      3.8920      3.6052  Siess     
    0.735000      3.6057     -0.1492      3.8942      3.6057  Siess     
    0.740000      3.6063     -0.1464      3.8964      3.6063  Siess     
    0.745000      3.6068     -0.1435      3.8986      3.6068  Siess     
    0.750000      3.6073     -0.1407      3.9007      3.6073  Siess     
    0.755000      3.6078     -0.1379      3.9029      3.6078  Siess     
    0.760000      3.6084     -0.1351      3.9050      3.6084  Siess     
    0.765000      3.6089     -0.1323      3.9072      3.6089  Siess     
    0.770000      3.6094     -0.1295      3.9093      3.6094  Siess     
    0.775000      3.6099     -0.1268      3.9114      3.6099  Siess     
    0.780000      3.6104     -0.1241      3.9135      3.6104  Siess     
    0.785000      3.6109     -0.1214      3.9155      3.6109  Siess     
    0.790000      3.6114     -0.1187      3.9176      3.6114  Siess     
    0.795000      3.6119     -0.1160      3.9196      3.6119  Siess     
    0.800000      3.6124     -0.1133      3.9217      3.6124  Siess     
    0.805000      3.6129     -0.1093      3.9221      3.6129  Siess     
    0.810000      3.6134     -0.1053      3.9225      3.6134  Siess     
    0.815000      3.6139     -0.1013      3.9229      3.6139  Siess     
    0.820000      3.6144     -0.0973      3.9232      3.6144  Siess     
    0.825000      3.6149     -0.0934      3.9236      3.6149  Siess     
    0.830000      3.6154     -0.0895      3.9240      3.6154  Siess     
    0.835000      3.6158     -0.0856      3.9244      3.6158  Siess     
    0.840000      3.6163     -0.0817      3.9248      3.6163  Siess     
    0.845000      3.6168     -0.0779      3.9251      3.6168  Siess     
    0.850000      3.6173     -0.0741      3.9255      3.6173  Siess     
    0.855000      3.6177     -0.0703      3.9259      3.6177  Siess     
    0.860000      3.6182     -0.0665      3.9262      3.6182  Siess     
    0.865000      3.6187     -0.0627      3.9266      3.6187  Siess     
    0.870000      3.6191     -0.0590      3.9270      3.6191  Siess     
    0.875000      3.6196     -0.0553      3.9273      3.6196  Siess     
    0.880000      3.6200     -0.0516      3.9277      3.6200  Siess     
    0.885000      3.6205     -0.0479      3.9280      3.6205  Siess     
    0.890000      3.6209     -0.0443      3.9284      3.6209  Siess     
