    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4572     -0.8846      3.1603      3.4572  Siess     
    0.105000      3.4588     -0.8582      3.1619      3.4588  Siess     
    0.110000      3.4604     -0.8331      3.1635      3.4604  Siess     
    0.115000      3.4619     -0.8090      3.1649      3.4619  Siess     
    0.120000      3.4633     -0.7860      3.1663      3.4633  Siess     
    0.125000      3.4647     -0.7639      3.1677      3.4647  Siess     
    0.130000      3.4660     -0.7427      3.1690      3.4660  Siess     
    0.135000      3.4674     -0.7204      3.1680      3.4674  Siess     
    0.140000      3.4688     -0.6989      3.1671      3.4688  Siess     
    0.145000      3.4701     -0.6782      3.1662      3.4701  Siess     
    0.150000      3.4714     -0.6582      3.1653      3.4714  Siess     
    0.155000      3.4726     -0.6388      3.1645      3.4726  Siess     
    0.160000      3.4738     -0.6201      3.1637      3.4738  Siess     
    0.165000      3.4755     -0.5974      3.1604      3.4755  Siess     
    0.170000      3.4770     -0.5753      3.1573      3.4770  Siess     
    0.175000      3.4786     -0.5540      3.1543      3.4786  Siess     
    0.180000      3.4800     -0.5332      3.1513      3.4800  Siess     
    0.185000      3.4815     -0.5130      3.1485      3.4815  Siess     
    0.190000      3.4829     -0.4933      3.1457      3.4829  Siess     
    0.195000      3.4843     -0.4742      3.1430      3.4843  Siess     
    0.200000      3.4856     -0.4555      3.1403      3.4856  Siess     
    0.205000      3.4880     -0.4428      3.1478      3.4880  Siess     
    0.210000      3.4903     -0.4305      3.1550      3.4903  Siess     
    0.215000      3.4926     -0.4184      3.1621      3.4926  Siess     
    0.220000      3.4948     -0.4066      3.1690      3.4948  Siess     
    0.225000      3.4970     -0.3951      3.1758      3.4970  Siess     
    0.230000      3.4991     -0.3838      3.1824      3.4991  Siess     
    0.235000      3.5012     -0.3728      3.1889      3.5012  Siess     
    0.240000      3.5032     -0.3620      3.1952      3.5032  Siess     
    0.245000      3.5052     -0.3515      3.2014      3.5052  Siess     
    0.250000      3.5072     -0.3411      3.2075      3.5072  Siess     
    0.255000      3.5093     -0.3114      3.1954      3.5093  Siess     
    0.260000      3.5114     -0.2823      3.1836      3.5114  Siess     
    0.265000      3.5135     -0.2538      3.1720      3.5135  Siess     
    0.270000      3.5155     -0.2258      3.1606      3.5155  Siess     
    0.275000      3.5175     -0.1983      3.1494      3.5175  Siess     
    0.280000      3.5194     -0.1713      3.1384      3.5194  Siess     
    0.285000      3.5213     -0.1448      3.1276      3.5213  Siess     
    0.290000      3.5232     -0.1188      3.1170      3.5232  Siess     
    0.295000      3.5250     -0.0931      3.1066      3.5250  Siess     
    0.300000      3.5269     -0.0680      3.0964      3.5269  Siess     
    0.305000      3.5285     -0.0508      3.0931      3.5285  Siess     
    0.310000      3.5302     -0.0339      3.0900      3.5302  Siess     
    0.315000      3.5318     -0.0173      3.0868      3.5318  Siess     
    0.320000      3.5334     -0.0010      3.0837      3.5334  Siess     
    0.325000      3.5350      0.0151      3.0807      3.5350  Siess     
    0.330000      3.5366      0.0310      3.0777      3.5366  Siess     
    0.335000      3.5381      0.0466      3.0748      3.5381  Siess     
    0.340000      3.5396      0.0620      3.0719      3.5396  Siess     
    0.345000      3.5411      0.0771      3.0690      3.5411  Siess     
    0.350000      3.5426      0.0921      3.0662      3.5426  Siess     
    0.355000      3.5440      0.1068      3.0634      3.5440  Siess     
    0.360000      3.5455      0.1213      3.0607      3.5455  Siess     
    0.365000      3.5469      0.1357      3.0579      3.5469  Siess     
    0.370000      3.5483      0.1498      3.0553      3.5483  Siess     
    0.375000      3.5496      0.1637      3.0526      3.5496  Siess     
    0.380000      3.5510      0.1775      3.0501      3.5510  Siess     
    0.385000      3.5523      0.1910      3.0475      3.5523  Siess     
    0.390000      3.5536      0.2044      3.0450      3.5536  Siess     
    0.395000      3.5549      0.2177      3.0425      3.5549  Siess     
    0.400000      3.5562      0.2307      3.0400      3.5562  Siess     
    0.405000      3.5573      0.2425      3.0382      3.5573  Siess     
    0.410000      3.5585      0.2540      3.0364      3.5585  Siess     
    0.415000      3.5596      0.2655      3.0346      3.5596  Siess     
    0.420000      3.5606      0.2767      3.0329      3.5606  Siess     
    0.425000      3.5617      0.2879      3.0311      3.5617  Siess     
    0.430000      3.5628      0.2989      3.0294      3.5628  Siess     
    0.435000      3.5638      0.3098      3.0277      3.5638  Siess     
    0.440000      3.5649      0.3206      3.0261      3.5649  Siess     
    0.445000      3.5659      0.3313      3.0244      3.5659  Siess     
    0.450000      3.5669      0.3418      3.0228      3.5669  Siess     
    0.455000      3.5679      0.3522      3.0212      3.5679  Siess     
    0.460000      3.5689      0.3625      3.0196      3.5689  Siess     
    0.465000      3.5699      0.3727      3.0180      3.5699  Siess     
    0.470000      3.5708      0.3828      3.0164      3.5708  Siess     
    0.475000      3.5718      0.3928      3.0149      3.5718  Siess     
    0.480000      3.5728      0.4027      3.0133      3.5728  Siess     
    0.485000      3.5737      0.4125      3.0118      3.5737  Siess     
    0.490000      3.5746      0.4221      3.0103      3.5746  Siess     
    0.495000      3.5755      0.4317      3.0088      3.5755  Siess     
    0.500000      3.5765      0.4412      3.0074      3.5765  Siess     
    0.505000      3.5772      0.4498      3.0064      3.5772  Siess     
    0.510000      3.5780      0.4583      3.0055      3.5780  Siess     
    0.515000      3.5787      0.4667      3.0045      3.5787  Siess     
    0.520000      3.5794      0.4750      3.0036      3.5794  Siess     
    0.525000      3.5802      0.4833      3.0026      3.5802  Siess     
    0.530000      3.5809      0.4915      3.0017      3.5809  Siess     
    0.535000      3.5816      0.4996      3.0008      3.5816  Siess     
    0.540000      3.5823      0.5076      2.9999      3.5823  Siess     
    0.545000      3.5830      0.5156      2.9990      3.5830  Siess     
    0.550000      3.5837      0.5235      2.9981      3.5837  Siess     
    0.555000      3.5844      0.5313      2.9972      3.5844  Siess     
    0.560000      3.5851      0.5390      2.9963      3.5851  Siess     
    0.565000      3.5857      0.5467      2.9955      3.5857  Siess     
    0.570000      3.5864      0.5543      2.9946      3.5864  Siess     
    0.575000      3.5871      0.5618      2.9938      3.5871  Siess     
    0.580000      3.5877      0.5693      2.9929      3.5877  Siess     
    0.585000      3.5884      0.5767      2.9921      3.5884  Siess     
    0.590000      3.5890      0.5841      2.9913      3.5890  Siess     
    0.595000      3.5896      0.5914      2.9904      3.5896  Siess     
    0.600000      3.5903      0.5986      2.9896      3.5903  Siess     
    0.605000      3.5908      0.6061      2.9878      3.5908  Siess     
    0.610000      3.5913      0.6135      2.9859      3.5913  Siess     
    0.615000      3.5918      0.6209      2.9841      3.5918  Siess     
    0.620000      3.5923      0.6283      2.9823      3.5923  Siess     
    0.625000      3.5928      0.6355      2.9805      3.5928  Siess     
    0.630000      3.5933      0.6427      2.9787      3.5933  Siess     
    0.635000      3.5938      0.6499      2.9770      3.5938  Siess     
    0.640000      3.5943      0.6570      2.9752      3.5943  Siess     
    0.645000      3.5948      0.6640      2.9735      3.5948  Siess     
    0.650000      3.5953      0.6710      2.9717      3.5953  Siess     
    0.655000      3.5958      0.6780      2.9700      3.5958  Siess     
    0.660000      3.5962      0.6848      2.9683      3.5962  Siess     
    0.665000      3.5967      0.6917      2.9666      3.5967  Siess     
    0.670000      3.5972      0.6985      2.9650      3.5972  Siess     
    0.675000      3.5976      0.7052      2.9633      3.5976  Siess     
    0.680000      3.5981      0.7119      2.9617      3.5981  Siess     
    0.685000      3.5986      0.7185      2.9600      3.5986  Siess     
    0.690000      3.5990      0.7251      2.9584      3.5990  Siess     
    0.695000      3.5995      0.7316      2.9568      3.5995  Siess     
    0.700000      3.5999      0.7381      2.9552      3.5999  Siess     
    0.705000      3.6004      0.7413      2.9570      3.6004  Siess     
    0.710000      3.6009      0.7444      2.9589      3.6009  Siess     
    0.715000      3.6014      0.7475      2.9607      3.6014  Siess     
    0.720000      3.6018      0.7506      2.9625      3.6018  Siess     
    0.725000      3.6023      0.7537      2.9643      3.6023  Siess     
    0.730000      3.6028      0.7567      2.9661      3.6028  Siess     
    0.735000      3.6032      0.7598      2.9679      3.6032  Siess     
    0.740000      3.6037      0.7628      2.9697      3.6037  Siess     
    0.745000      3.6041      0.7658      2.9714      3.6041  Siess     
    0.750000      3.6046      0.7688      2.9732      3.6046  Siess     
    0.755000      3.6050      0.7717      2.9749      3.6050  Siess     
    0.760000      3.6055      0.7746      2.9766      3.6055  Siess     
    0.765000      3.6059      0.7776      2.9783      3.6059  Siess     
    0.770000      3.6064      0.7804      2.9800      3.6064  Siess     
    0.775000      3.6068      0.7833      2.9817      3.6068  Siess     
    0.780000      3.6072      0.7862      2.9834      3.6072  Siess     
    0.785000      3.6077      0.7890      2.9851      3.6077  Siess     
    0.790000      3.6081      0.7918      2.9867      3.6081  Siess     
    0.795000      3.6085      0.7946      2.9884      3.6085  Siess     
    0.800000      3.6090      0.7974      2.9900      3.6090  Siess     
    0.805000      3.6093      0.8004      2.9911      3.6093  Siess     
    0.810000      3.6097      0.8033      2.9922      3.6097  Siess     
    0.815000      3.6101      0.8061      2.9933      3.6101  Siess     
    0.820000      3.6105      0.8090      2.9943      3.6105  Siess     
    0.825000      3.6108      0.8119      2.9954      3.6108  Siess     
    0.830000      3.6112      0.8147      2.9964      3.6112  Siess     
    0.835000      3.6116      0.8175      2.9975      3.6116  Siess     
    0.840000      3.6119      0.8203      2.9985      3.6119  Siess     
    0.845000      3.6123      0.8231      2.9996      3.6123  Siess     
