    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4581     -0.9012      3.1825      3.4581  Siess     
    0.105000      3.4598     -0.8749      3.1837      3.4598  Siess     
    0.110000      3.4613     -0.8498      3.1848      3.4613  Siess     
    0.115000      3.4628     -0.8258      3.1858      3.4628  Siess     
    0.120000      3.4643     -0.8028      3.1868      3.4643  Siess     
    0.125000      3.4656     -0.7808      3.1878      3.4656  Siess     
    0.130000      3.4670     -0.7596      3.1887      3.4670  Siess     
    0.135000      3.4684     -0.7373      3.1885      3.4684  Siess     
    0.140000      3.4698     -0.7158      3.1882      3.4698  Siess     
    0.145000      3.4711     -0.6951      3.1880      3.4711  Siess     
    0.150000      3.4724     -0.6750      3.1877      3.4724  Siess     
    0.155000      3.4736     -0.6557      3.1875      3.4736  Siess     
    0.160000      3.4748     -0.6369      3.1873      3.4748  Siess     
    0.165000      3.4763     -0.6129      3.1823      3.4763  Siess     
    0.170000      3.4778     -0.5897      3.1774      3.4778  Siess     
    0.175000      3.4792     -0.5671      3.1727      3.4792  Siess     
    0.180000      3.4806     -0.5451      3.1681      3.4806  Siess     
    0.185000      3.4820     -0.5238      3.1637      3.4820  Siess     
    0.190000      3.4833     -0.5030      3.1594      3.4833  Siess     
    0.195000      3.4845     -0.4827      3.1551      3.4845  Siess     
    0.200000      3.4858     -0.4630      3.1510      3.4858  Siess     
    0.205000      3.4881     -0.4516      3.1601      3.4881  Siess     
    0.210000      3.4904     -0.4404      3.1689      3.4904  Siess     
    0.215000      3.4927     -0.4295      3.1774      3.4927  Siess     
    0.220000      3.4949     -0.4189      3.1858      3.4949  Siess     
    0.225000      3.4970     -0.4085      3.1941      3.4970  Siess     
    0.230000      3.4991     -0.3983      3.2021      3.4991  Siess     
    0.235000      3.5012     -0.3883      3.2099      3.5012  Siess     
    0.240000      3.5032     -0.3786      3.2176      3.5032  Siess     
    0.245000      3.5051     -0.3690      3.2252      3.5051  Siess     
    0.250000      3.5071     -0.3597      3.2325      3.5071  Siess     
    0.255000      3.5092     -0.3283      3.2181      3.5092  Siess     
    0.260000      3.5113     -0.2975      3.2040      3.5113  Siess     
    0.265000      3.5134     -0.2673      3.1902      3.5134  Siess     
    0.270000      3.5154     -0.2376      3.1766      3.5154  Siess     
    0.275000      3.5174     -0.2085      3.1633      3.5174  Siess     
    0.280000      3.5194     -0.1799      3.1502      3.5194  Siess     
    0.285000      3.5213     -0.1519      3.1373      3.5213  Siess     
    0.290000      3.5232     -0.1243      3.1246      3.5232  Siess     
    0.295000      3.5250     -0.0972      3.1122      3.5250  Siess     
    0.300000      3.5269     -0.0705      3.1000      3.5269  Siess     
    0.305000      3.5285     -0.0534      3.0967      3.5285  Siess     
    0.310000      3.5302     -0.0365      3.0934      3.5302  Siess     
    0.315000      3.5318     -0.0199      3.0902      3.5318  Siess     
    0.320000      3.5334     -0.0036      3.0870      3.5334  Siess     
    0.325000      3.5350      0.0124      3.0839      3.5350  Siess     
    0.330000      3.5366      0.0283      3.0809      3.5366  Siess     
    0.335000      3.5381      0.0438      3.0778      3.5381  Siess     
    0.340000      3.5396      0.0592      3.0749      3.5396  Siess     
    0.345000      3.5411      0.0743      3.0719      3.5411  Siess     
    0.350000      3.5426      0.0892      3.0690      3.5426  Siess     
    0.355000      3.5440      0.1039      3.0662      3.5440  Siess     
    0.360000      3.5454      0.1184      3.0634      3.5454  Siess     
    0.365000      3.5468      0.1327      3.0606      3.5468  Siess     
    0.370000      3.5482      0.1468      3.0579      3.5482  Siess     
    0.375000      3.5496      0.1607      3.0552      3.5496  Siess     
    0.380000      3.5510      0.1744      3.0525      3.5510  Siess     
    0.385000      3.5523      0.1880      3.0499      3.5523  Siess     
    0.390000      3.5536      0.2013      3.0473      3.5536  Siess     
    0.395000      3.5549      0.2145      3.0448      3.5549  Siess     
    0.400000      3.5562      0.2276      3.0422      3.5562  Siess     
    0.405000      3.5573      0.2392      3.0408      3.5573  Siess     
    0.410000      3.5584      0.2506      3.0395      3.5584  Siess     
    0.415000      3.5595      0.2619      3.0381      3.5595  Siess     
    0.420000      3.5606      0.2731      3.0368      3.5606  Siess     
    0.425000      3.5617      0.2841      3.0355      3.5617  Siess     
    0.430000      3.5628      0.2950      3.0342      3.5628  Siess     
    0.435000      3.5638      0.3058      3.0329      3.5638  Siess     
    0.440000      3.5649      0.3164      3.0316      3.5649  Siess     
    0.445000      3.5659      0.3270      3.0304      3.5659  Siess     
    0.450000      3.5669      0.3374      3.0291      3.5669  Siess     
    0.455000      3.5679      0.3477      3.0279      3.5679  Siess     
    0.460000      3.5689      0.3579      3.0267      3.5689  Siess     
    0.465000      3.5699      0.3680      3.0255      3.5699  Siess     
    0.470000      3.5709      0.3779      3.0243      3.5709  Siess     
    0.475000      3.5719      0.3878      3.0231      3.5719  Siess     
    0.480000      3.5728      0.3976      3.0219      3.5728  Siess     
    0.485000      3.5738      0.4072      3.0208      3.5738  Siess     
    0.490000      3.5747      0.4168      3.0196      3.5747  Siess     
    0.495000      3.5756      0.4263      3.0185      3.5756  Siess     
    0.500000      3.5765      0.4356      3.0174      3.5765  Siess     
    0.505000      3.5773      0.4440      3.0163      3.5773  Siess     
    0.510000      3.5781      0.4524      3.0152      3.5781  Siess     
    0.515000      3.5788      0.4606      3.0141      3.5788  Siess     
    0.520000      3.5795      0.4688      3.0131      3.5795  Siess     
    0.525000      3.5803      0.4768      3.0120      3.5803  Siess     
    0.530000      3.5810      0.4849      3.0110      3.5810  Siess     
    0.535000      3.5817      0.4928      3.0100      3.5817  Siess     
    0.540000      3.5824      0.5006      3.0089      3.5824  Siess     
    0.545000      3.5831      0.5084      3.0079      3.5831  Siess     
    0.550000      3.5838      0.5161      3.0069      3.5838  Siess     
    0.555000      3.5845      0.5238      3.0059      3.5845  Siess     
    0.560000      3.5852      0.5314      3.0050      3.5852  Siess     
    0.565000      3.5859      0.5389      3.0040      3.5859  Siess     
    0.570000      3.5866      0.5463      3.0030      3.5866  Siess     
    0.575000      3.5872      0.5537      3.0021      3.5872  Siess     
    0.580000      3.5879      0.5610      3.0011      3.5879  Siess     
    0.585000      3.5885      0.5683      3.0002      3.5885  Siess     
    0.590000      3.5892      0.5755      2.9992      3.5892  Siess     
    0.595000      3.5898      0.5826      2.9983      3.5898  Siess     
    0.600000      3.5905      0.5897      2.9974      3.5905  Siess     
    0.605000      3.5910      0.5973      2.9955      3.5910  Siess     
    0.610000      3.5915      0.6048      2.9937      3.5915  Siess     
    0.615000      3.5920      0.6123      2.9918      3.5920  Siess     
