    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4765     -1.2970      3.6700      3.4765  Siess     
    0.105000      3.4780     -1.2662      3.6670      3.4780  Siess     
    0.110000      3.4795     -1.2368      3.6642      3.4795  Siess     
    0.115000      3.4809     -1.2087      3.6615      3.4809  Siess     
    0.120000      3.4822     -1.1818      3.6589      3.4822  Siess     
    0.125000      3.4835     -1.1560      3.6564      3.4835  Siess     
    0.130000      3.4847     -1.1312      3.6540      3.4847  Siess     
    0.135000      3.4867     -1.1264      3.6739      3.4867  Siess     
    0.140000      3.4887     -1.1218      3.6931      3.4887  Siess     
    0.145000      3.4906     -1.1173      3.7116      3.4906  Siess     
    0.150000      3.4924     -1.1130      3.7295      3.4924  Siess     
    0.155000      3.4942     -1.1088      3.7468      3.4942  Siess     
    0.160000      3.4959     -1.1047      3.7636      3.4959  Siess     
    0.165000      3.4976     -1.0983      3.7775      3.4976  Siess     
    0.170000      3.4991     -1.0920      3.7910      3.4991  Siess     
    0.175000      3.5007     -1.0860      3.8040      3.5007  Siess     
    0.180000      3.5022     -1.0801      3.8168      3.5022  Siess     
    0.185000      3.5036     -1.0743      3.8292      3.5036  Siess     
    0.190000      3.5050     -1.0687      3.8412      3.5050  Siess     
    0.195000      3.5064     -1.0633      3.8529      3.5064  Siess     
    0.200000      3.5078     -1.0580      3.8644      3.5078  Siess     
    0.205000      3.5092     -1.0456      3.8671      3.5092  Siess     
    0.210000      3.5105     -1.0336      3.8698      3.5105  Siess     
    0.215000      3.5118     -1.0218      3.8724      3.5118  Siess     
    0.220000      3.5131     -1.0103      3.8749      3.5131  Siess     
    0.225000      3.5144     -0.9990      3.8774      3.5144  Siess     
    0.230000      3.5156     -0.9880      3.8799      3.5156  Siess     
    0.235000      3.5168     -0.9772      3.8823      3.5168  Siess     
    0.240000      3.5180     -0.9667      3.8846      3.5180  Siess     
    0.245000      3.5192     -0.9564      3.8869      3.5192  Siess     
    0.250000      3.5203     -0.9463      3.8891      3.5203  Siess     
    0.255000      3.5218     -0.9382      3.8949      3.5218  Siess     
    0.260000      3.5232     -0.9303      3.9006      3.5232  Siess     
    0.265000      3.5246     -0.9225      3.9062      3.5246  Siess     
    0.270000      3.5260     -0.9149      3.9116      3.5260  Siess     
    0.275000      3.5273     -0.9074      3.9170      3.5273  Siess     
    0.280000      3.5287     -0.9000      3.9223      3.5287  Siess     
    0.285000      3.5300     -0.8928      3.9274      3.5300  Siess     
    0.290000      3.5312     -0.8857      3.9325      3.5312  Siess     
    0.295000      3.5325     -0.8788      3.9375      3.5325  Siess     
    0.300000      3.5337     -0.8719      3.9424      3.5337  Siess     
    0.305000      3.5351     -0.8625      3.9453      3.5351  Siess     
    0.310000      3.5365     -0.8532      3.9481      3.5365  Siess     
    0.315000      3.5379     -0.8440      3.9508      3.5379  Siess     
    0.320000      3.5392     -0.8351      3.9535      3.5392  Siess     
    0.325000      3.5405     -0.8262      3.9562      3.5405  Siess     
    0.330000      3.5418     -0.8175      3.9588      3.5418  Siess     
    0.335000      3.5431     -0.8089      3.9614      3.5431  Siess     
    0.340000      3.5443     -0.8005      3.9640      3.5443  Siess     
    0.345000      3.5455     -0.7921      3.9665      3.5455  Siess     
    0.350000      3.5468     -0.7839      3.9690      3.5468  Siess     
    0.355000      3.5479     -0.7758      3.9714      3.5479  Siess     
    0.360000      3.5491     -0.7678      3.9738      3.5491  Siess     
    0.365000      3.5503     -0.7599      3.9762      3.5503  Siess     
    0.370000      3.5514     -0.7522      3.9785      3.5514  Siess     
