    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4886     -2.0659      4.5170      3.4886  Siess     
    0.105000      3.4910     -2.0333      4.5166      3.4910  Siess     
    0.110000      3.4933     -2.0022      4.5161      3.4933  Siess     
    0.115000      3.4955     -1.9726      4.5156      3.4955  Siess     
    0.120000      3.4975     -1.9441      4.5152      3.4975  Siess     
    0.125000      3.4995     -1.9168      4.5148      3.4995  Siess     
    0.130000      3.5014     -1.8906      4.5144      3.5014  Siess     
    0.135000      3.5032     -1.8677      4.5143      3.5032  Siess     
    0.140000      3.5049     -1.8456      4.5142      3.5049  Siess     
    0.145000      3.5065     -1.8243      4.5142      3.5065  Siess     
    0.150000      3.5080     -1.8037      4.5141      3.5080  Siess     
    0.155000      3.5095     -1.7838      4.5140      3.5095  Siess     
    0.160000      3.5110     -1.7645      4.5140      3.5110  Siess     
    0.165000      3.5125     -1.7466      4.5140      3.5125  Siess     
    0.170000      3.5139     -1.7291      4.5141      3.5139  Siess     
    0.175000      3.5153     -1.7122      4.5141      3.5153  Siess     
    0.180000      3.5167     -1.6958      4.5142      3.5167  Siess     
    0.185000      3.5180     -1.6798      4.5142      3.5180  Siess     
    0.190000      3.5193     -1.6642      4.5143      3.5193  Siess     
    0.195000      3.5205     -1.6491      4.5143      3.5205  Siess     
    0.200000      3.5217     -1.6343      4.5144      3.5217  Siess     
    0.205000      3.5232     -1.6192      4.5144      3.5232  Siess     
    0.210000      3.5246     -1.6045      4.5144      3.5246  Siess     
    0.215000      3.5260     -1.5902      4.5145      3.5260  Siess     
    0.220000      3.5274     -1.5762      4.5145      3.5274  Siess     
    0.225000      3.5287     -1.5625      4.5145      3.5287  Siess     
    0.230000      3.5300     -1.5490      4.5145      3.5300  Siess     
    0.235000      3.5313     -1.5359      4.5145      3.5313  Siess     
    0.240000      3.5325     -1.5231      4.5146      3.5325  Siess     
    0.245000      3.5338     -1.5105      4.5146      3.5338  Siess     
    0.250000      3.5350     -1.4982      4.5146      3.5350  Siess     
    0.255000      3.5362     -1.4862      4.5149      3.5362  Siess     
    0.260000      3.5373     -1.4745      4.5151      3.5373  Siess     
    0.265000      3.5385     -1.4630      4.5154      3.5385  Siess     
    0.270000      3.5396     -1.4517      4.5156      3.5396  Siess     
    0.275000      3.5407     -1.4406      4.5159      3.5407  Siess     
    0.280000      3.5418     -1.4297      4.5161      3.5418  Siess     
    0.285000      3.5429     -1.4190      4.5163      3.5429  Siess     
    0.290000      3.5439     -1.4085      4.5166      3.5439  Siess     
    0.295000      3.5450     -1.3982      4.5168      3.5450  Siess     
    0.300000      3.5460     -1.3880      4.5170      3.5460  Siess     
    0.305000      3.5470     -1.3777      4.5179      3.5470  Siess     
    0.310000      3.5480     -1.3675      4.5187      3.5480  Siess     
    0.315000      3.5490     -1.3575      4.5196      3.5490  Siess     
    0.320000      3.5500     -1.3476      4.5204      3.5500  Siess     
    0.325000      3.5510     -1.3379      4.5212      3.5510  Siess     
    0.330000      3.5519     -1.3283      4.5220      3.5519  Siess     
    0.335000      3.5529     -1.3189      4.5228      3.5529  Siess     
