    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4729     -1.2009      3.5576      3.4729  Siess     
    0.105000      3.4745     -1.1752      3.5599      3.4745  Siess     
    0.110000      3.4761     -1.1507      3.5621      3.4761  Siess     
    0.115000      3.4777     -1.1273      3.5642      3.4777  Siess     
    0.120000      3.4791     -1.1048      3.5662      3.4791  Siess     
    0.125000      3.4805     -1.0833      3.5681      3.4805  Siess     
    0.130000      3.4819     -1.0627      3.5700      3.4819  Siess     
    0.135000      3.4839     -1.0570      3.5887      3.4839  Siess     
    0.140000      3.4859     -1.0516      3.6066      3.4859  Siess     
    0.145000      3.4878     -1.0463      3.6240      3.4878  Siess     
    0.150000      3.4896     -1.0413      3.6407      3.4896  Siess     
    0.155000      3.4914     -1.0363      3.6570      3.4914  Siess     
    0.160000      3.4931     -1.0316      3.6726      3.4931  Siess     
    0.165000      3.4949     -1.0284      3.6913      3.4949  Siess     
    0.170000      3.4966     -1.0253      3.7093      3.4966  Siess     
    0.175000      3.4982     -1.0223      3.7268      3.4982  Siess     
    0.180000      3.4999     -1.0193      3.7439      3.4999  Siess     
    0.185000      3.5014     -1.0165      3.7604      3.5014  Siess     
    0.190000      3.5030     -1.0137      3.7766      3.5030  Siess     
    0.195000      3.5044     -1.0110      3.7923      3.5044  Siess     
    0.200000      3.5059     -1.0083      3.8076      3.5059  Siess     
    0.205000      3.5073     -0.9965      3.8112      3.5073  Siess     
    0.210000      3.5087     -0.9849      3.8148      3.5087  Siess     
    0.215000      3.5101     -0.9736      3.8182      3.5101  Siess     
    0.220000      3.5114     -0.9626      3.8216      3.5114  Siess     
    0.225000      3.5127     -0.9518      3.8249      3.5127  Siess     
    0.230000      3.5140     -0.9412      3.8281      3.5140  Siess     
    0.235000      3.5152     -0.9309      3.8313      3.5152  Siess     
    0.240000      3.5165     -0.9208      3.8344      3.5165  Siess     
    0.245000      3.5177     -0.9109      3.8374      3.5177  Siess     
    0.250000      3.5188     -0.9012      3.8404      3.5188  Siess     
    0.255000      3.5203     -0.8938      3.8468      3.5203  Siess     
    0.260000      3.5218     -0.8865      3.8531      3.5218  Siess     
    0.265000      3.5232     -0.8794      3.8592      3.5232  Siess     
    0.270000      3.5247     -0.8724      3.8653      3.5247  Siess     
    0.275000      3.5260     -0.8655      3.8712      3.5260  Siess     
    0.280000      3.5274     -0.8588      3.8770      3.5274  Siess     
    0.285000      3.5288     -0.8522      3.8828      3.5288  Siess     
    0.290000      3.5301     -0.8457      3.8884      3.5301  Siess     
    0.295000      3.5314     -0.8393      3.8939      3.5314  Siess     
    0.300000      3.5326     -0.8330      3.8994      3.5326  Siess     
    0.305000      3.5341     -0.8237      3.9024      3.5341  Siess     
    0.310000      3.5355     -0.8145      3.9053      3.5355  Siess     
    0.315000      3.5369     -0.8055      3.9082      3.5369  Siess     
    0.320000      3.5383     -0.7966      3.9110      3.5383  Siess     
    0.325000      3.5396     -0.7878      3.9138      3.5396  Siess     
    0.330000      3.5409     -0.7792      3.9166      3.5409  Siess     
    0.335000      3.5423     -0.7707      3.9193      3.5423  Siess     
    0.340000      3.5435     -0.7623      3.9220      3.5435  Siess     
    0.345000      3.5448     -0.7541      3.9246      3.5448  Siess     
    0.350000      3.5461     -0.7459      3.9273      3.5461  Siess     
    0.355000      3.5473     -0.7379      3.9298      3.5473  Siess     
    0.360000      3.5485     -0.7300      3.9323      3.5485  Siess     
    0.365000      3.5497     -0.7222      3.9348      3.5497  Siess     
    0.370000      3.5509     -0.7145      3.9373      3.5509  Siess     
    0.375000      3.5521     -0.7069      3.9397      3.5521  Siess     
    0.380000      3.5532     -0.6995      3.9421      3.5532  Siess     
    0.385000      3.5544     -0.6921      3.9445      3.5544  Siess     
    0.390000      3.5555     -0.6848      3.9468      3.5555  Siess     
    0.395000      3.5566     -0.6776      3.9491      3.5566  Siess     
