    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4881     -2.1204      4.5696      3.4881  Siess     
    0.105000      3.4906     -2.0875      4.5693      3.4906  Siess     
    0.110000      3.4929     -2.0561      4.5690      3.4929  Siess     
    0.115000      3.4952     -2.0261      4.5688      3.4952  Siess     
    0.120000      3.4973     -1.9974      4.5685      3.4973  Siess     
    0.125000      3.4994     -1.9699      4.5682      3.4994  Siess     
    0.130000      3.5014     -1.9434      4.5680      3.5014  Siess     
    0.135000      3.5032     -1.9203      4.5675      3.5032  Siess     
    0.140000      3.5049     -1.8981      4.5671      3.5049  Siess     
    0.145000      3.5066     -1.8766      4.5666      3.5066  Siess     
    0.150000      3.5082     -1.8559      4.5662      3.5082  Siess     
    0.155000      3.5097     -1.8358      4.5658      3.5097  Siess     
    0.160000      3.5112     -1.8164      4.5654      3.5112  Siess     
    0.165000      3.5127     -1.7980      4.5651      3.5127  Siess     
    0.170000      3.5142     -1.7802      4.5647      3.5142  Siess     
    0.175000      3.5156     -1.7630      4.5644      3.5156  Siess     
    0.180000      3.5169     -1.7462      4.5641      3.5169  Siess     
    0.185000      3.5183     -1.7298      4.5638      3.5183  Siess     
    0.190000      3.5196     -1.7139      4.5635      3.5196  Siess     
    0.195000      3.5208     -1.6985      4.5632      3.5208  Siess     
    0.200000      3.5220     -1.6834      4.5629      3.5220  Siess     
    0.205000      3.5235     -1.6682      4.5635      3.5235  Siess     
    0.210000      3.5250     -1.6534      4.5642      3.5250  Siess     
    0.215000      3.5264     -1.6390      4.5648      3.5264  Siess     
    0.220000      3.5278     -1.6249      4.5654      3.5278  Siess     
    0.225000      3.5292     -1.6111      4.5660      3.5292  Siess     
    0.230000      3.5305     -1.5976      4.5666      3.5305  Siess     
    0.235000      3.5318     -1.5844      4.5672      3.5318  Siess     
    0.240000      3.5331     -1.5715      4.5678      3.5331  Siess     
    0.245000      3.5344     -1.5588      4.5683      3.5344  Siess     
    0.250000      3.5356     -1.5464      4.5689      3.5356  Siess     
    0.255000      3.5368     -1.5344      4.5691      3.5368  Siess     
    0.260000      3.5379     -1.5225      4.5693      3.5379  Siess     
    0.265000      3.5391     -1.5109      4.5695      3.5391  Siess     
    0.270000      3.5402     -1.4995      4.5697      3.5402  Siess     
    0.275000      3.5413     -1.4883      4.5699      3.5413  Siess     
    0.280000      3.5424     -1.4773      4.5701      3.5424  Siess     
    0.285000      3.5434     -1.4664      4.5703      3.5434  Siess     
    0.290000      3.5445     -1.4558      4.5705      3.5445  Siess     
    0.295000      3.5455     -1.4454      4.5707      3.5455  Siess     
