    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4433     -3.0872      5.3300      3.4433  Siess     
    0.105000      3.4514     -3.0057      5.3095      3.4514  Siess     
    0.110000      3.4592     -2.9279      5.2900      3.4592  Siess     
    0.115000      3.4666     -2.8536      5.2714      3.4666  Siess     
    0.120000      3.4737     -2.7824      5.2536      3.4737  Siess     
    0.125000      3.4805     -2.7142      5.2364      3.4805  Siess     
    0.130000      3.4870     -2.6486      5.2200      3.4870  Siess     
    0.135000      3.4900     -2.6077      5.2091      3.4900  Siess     
    0.140000      3.4929     -2.5684      5.1986      3.4929  Siess     
    0.145000      3.4958     -2.5304      5.1884      3.4958  Siess     
    0.150000      3.4985     -2.4937      5.1786      3.4985  Siess     
    0.155000      3.5011     -2.4581      5.1692      3.5011  Siess     
    0.160000      3.5037     -2.4238      5.1600      3.5037  Siess     
    0.165000      3.5056     -2.3958      5.1517      3.5056  Siess     
    0.170000      3.5074     -2.3688      5.1437      3.5074  Siess     
    0.175000      3.5092     -2.3424      5.1359      3.5092  Siess     
    0.180000      3.5109     -2.3169      5.1283      3.5109  Siess     
    0.185000      3.5126     -2.2920      5.1210      3.5126  Siess     
    0.190000      3.5143     -2.2678      5.1138      3.5143  Siess     
    0.195000      3.5159     -2.2442      5.1068      3.5159  Siess     
    0.200000      3.5175     -2.2213      5.1000      3.5175  Siess     
    0.205000      3.5199     -2.1970      5.0945      3.5199  Siess     
    0.210000      3.5223     -2.1732      5.0891      3.5223  Siess     
    0.215000      3.5246     -2.1501      5.0838      3.5246  Siess     
    0.220000      3.5269     -2.1274      5.0786      3.5269  Siess     
    0.225000      3.5291     -2.1053      5.0736      3.5291  Siess     
    0.230000      3.5312     -2.0837      5.0687      3.5312  Siess     
    0.235000      3.5334     -2.0625      5.0639      3.5334  Siess     
    0.240000      3.5354     -2.0418      5.0591      3.5354  Siess     
    0.245000      3.5375     -2.0215      5.0545      3.5375  Siess     
    0.250000      3.5395     -2.0016      5.0500      3.5395  Siess     
    0.255000      3.5408     -1.9837      5.0446      3.5408  Siess     
    0.260000      3.5422     -1.9661      5.0392      3.5422  Siess     
    0.265000      3.5435     -1.9488      5.0340      3.5435  Siess     
    0.270000      3.5448     -1.9319      5.0289      3.5448  Siess     
    0.275000      3.5460     -1.9153      5.0239      3.5460  Siess     
    0.280000      3.5473     -1.8990      5.0189      3.5473  Siess     
    0.285000      3.5485     -1.8829      5.0141      3.5485  Siess     
    0.290000      3.5497     -1.8672      5.0093      3.5497  Siess     
    0.295000      3.5509     -1.8517      5.0046      3.5509  Siess     
    0.300000      3.5521     -1.8365      5.0000      3.5521  Siess     
    0.305000      3.5531     -1.8210      4.9960      3.5531  Siess     
    0.310000      3.5541     -1.8057      4.9920      3.5541  Siess     
    0.315000      3.5550     -1.7908      4.9881      3.5550  Siess     
    0.320000      3.5560     -1.7760      4.9843      3.5560  Siess     
    0.325000      3.5569     -1.7615      4.9805      3.5569  Siess     
    0.330000      3.5579     -1.7472      4.9768      3.5579  Siess     
    0.335000      3.5588     -1.7331      4.9731      3.5588  Siess     
    0.340000      3.5597     -1.7192      4.9695      3.5597  Siess     
    0.345000      3.5606     -1.7056      4.9660      3.5606  Siess     
    0.350000      3.5615     -1.6921      4.9625      3.5615  Siess     
    0.355000      3.5623     -1.6788      4.9590      3.5623  Siess     
    0.360000      3.5632     -1.6657      4.9556      3.5632  Siess     
    0.365000      3.5640     -1.6528      4.9523      3.5640  Siess     
    0.370000      3.5649     -1.6400      4.9490      3.5649  Siess     
    0.375000      3.5657     -1.6275      4.9457      3.5657  Siess     
    0.380000      3.5665     -1.6151      4.9425      3.5665  Siess     
    0.385000      3.5673     -1.6028      4.9393      3.5673  Siess     
    0.390000      3.5681     -1.5907      4.9362      3.5681  Siess     
    0.395000      3.5688     -1.5788      4.9331      3.5688  Siess     
    0.400000      3.5696     -1.5670      4.9300      3.5696  Siess     
    0.405000      3.5702     -1.5548      4.9267      3.5702  Siess     
    0.410000      3.5708     -1.5428      4.9234      3.5708  Siess     
    0.415000      3.5714     -1.5309      4.9201      3.5714  Siess     
    0.420000      3.5720     -1.5191      4.9169      3.5720  Siess     
    0.425000      3.5726     -1.5075      4.9137      3.5726  Siess     
    0.430000      3.5732     -1.4960      4.9106      3.5732  Siess     
    0.435000      3.5737     -1.4847      4.9074      3.5737  Siess     
    0.440000      3.5743     -1.4735      4.9044      3.5743  Siess     
    0.445000      3.5749     -1.4624      4.9013      3.5749  Siess     
    0.450000      3.5754     -1.4514      4.8983      3.5754  Siess     
    0.455000      3.5759     -1.4406      4.8954      3.5759  Siess     
    0.460000      3.5765     -1.4298      4.8924      3.5765  Siess     
    0.465000      3.5770     -1.4192      4.8895      3.5770  Siess     
    0.470000      3.5775     -1.4087      4.8866      3.5775  Siess     
    0.475000      3.5781     -1.3984      4.8838      3.5781  Siess     
    0.480000      3.5786     -1.3881      4.8810      3.5786  Siess     
    0.485000      3.5791     -1.3779      4.8782      3.5791  Siess     
    0.490000      3.5796     -1.3678      4.8754      3.5796  Siess     
    0.495000      3.5801     -1.3579      4.8727      3.5801  Siess     
    0.500000      3.5806     -1.3480      4.8700      3.5806  Siess     
    0.505000      3.5816     -1.3347      4.8656      3.5816  Siess     
    0.510000      3.5826     -1.3216      4.8613      3.5826  Siess     
    0.515000      3.5836     -1.3085      4.8570      3.5836  Siess     
    0.520000      3.5846     -1.2956      4.8528      3.5846  Siess     
    0.525000      3.5856     -1.2829      4.8486      3.5856  Siess     
    0.530000      3.5866     -1.2702      4.8444      3.5866  Siess     
    0.535000      3.5876     -1.2577      4.8403      3.5876  Siess     
    0.540000      3.5885     -1.2452      4.8362      3.5885  Siess     
    0.545000      3.5895     -1.2329      4.8322      3.5895  Siess     
    0.550000      3.5904     -1.2207      4.8282      3.5904  Siess     
    0.555000      3.5914     -1.2086      4.8242      3.5914  Siess     
    0.560000      3.5923     -1.1967      4.8203      3.5923  Siess     
    0.565000      3.5932     -1.1848      4.8164      3.5932  Siess     
    0.570000      3.5941     -1.1730      4.8125      3.5941  Siess     
    0.575000      3.5950     -1.1614      4.8087      3.5950  Siess     
    0.580000      3.5959     -1.1498      4.8049      3.5959  Siess     
    0.585000      3.5968     -1.1384      4.8011      3.5968  Siess     
    0.590000      3.5977     -1.1270      4.7974      3.5977  Siess     
    0.595000      3.5985     -1.1157      4.7937      3.5985  Siess     
    0.600000      3.5994     -1.1045      4.7900      3.5994  Siess     
    0.605000      3.6010     -1.0914      4.7852      3.6010  Siess     
    0.610000      3.6026     -1.0783      4.7803      3.6026  Siess     
    0.615000      3.6042     -1.0654      4.7756      3.6042  Siess     
    0.620000      3.6057     -1.0525      4.7709      3.6057  Siess     
    0.625000      3.6073     -1.0398      4.7662      3.6073  Siess     
    0.630000      3.6088     -1.0271      4.7615      3.6088  Siess     
