    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4591     -0.9177      3.2046      3.4591  Siess     
    0.105000      3.4608     -0.8913      3.2058      3.4608  Siess     
    0.110000      3.4623     -0.8663      3.2070      3.4623  Siess     
    0.115000      3.4638     -0.8423      3.2081      3.4638  Siess     
    0.120000      3.4652     -0.8193      3.2092      3.4652  Siess     
    0.125000      3.4666     -0.7973      3.2102      3.4666  Siess     
    0.130000      3.4679     -0.7762      3.2112      3.4679  Siess     
    0.135000      3.4693     -0.7538      3.2109      3.4693  Siess     
    0.140000      3.4707     -0.7323      3.2106      3.4707  Siess     
    0.145000      3.4720     -0.7115      3.2103      3.4720  Siess     
    0.150000      3.4733     -0.6914      3.2101      3.4733  Siess     
    0.155000      3.4745     -0.6720      3.2098      3.4745  Siess     
    0.160000      3.4757     -0.6532      3.2095      3.4757  Siess     
    0.165000      3.4771     -0.6281      3.2030      3.4771  Siess     
    0.170000      3.4785     -0.6037      3.1967      3.4785  Siess     
    0.175000      3.4798     -0.5801      3.1906      3.4798  Siess     
    0.180000      3.4811     -0.5571      3.1847      3.4811  Siess     
    0.185000      3.4824     -0.5347      3.1789      3.4824  Siess     
    0.190000      3.4836     -0.5129      3.1733      3.4836  Siess     
    0.195000      3.4848     -0.4917      3.1678      3.4848  Siess     
    0.200000      3.4860     -0.4711      3.1625      3.4860  Siess     
    0.205000      3.4883     -0.4603      3.1718      3.4883  Siess     
    0.210000      3.4906     -0.4498      3.1810      3.4906  Siess     
    0.215000      3.4928     -0.4395      3.1899      3.4928  Siess     
    0.220000      3.4950     -0.4294      3.1986      3.4950  Siess     
    0.225000      3.4971     -0.4196      3.2071      3.4971  Siess     
    0.230000      3.4992     -0.4100      3.2154      3.4992  Siess     
    0.235000      3.5012     -0.4006      3.2236      3.5012  Siess     
    0.240000      3.5032     -0.3914      3.2315      3.5032  Siess     
    0.245000      3.5051     -0.3824      3.2393      3.5051  Siess     
    0.250000      3.5070     -0.3735      3.2470      3.5070  Siess     
    0.255000      3.5092     -0.3408      3.2310      3.5092  Siess     
    0.260000      3.5113     -0.3088      3.2154      3.5113  Siess     
    0.265000      3.5134     -0.2773      3.2000      3.5134  Siess     
    0.270000      3.5154     -0.2465      3.1849      3.5154  Siess     
    0.275000      3.5174     -0.2162      3.1701      3.5174  Siess     
    0.280000      3.5194     -0.1864      3.1556      3.5194  Siess     
    0.285000      3.5213     -0.1572      3.1414      3.5213  Siess     
    0.290000      3.5232     -0.1285      3.1273      3.5232  Siess     
    0.295000      3.5250     -0.1002      3.1135      3.5250  Siess     
    0.300000      3.5269     -0.0725      3.1000      3.5269  Siess     
    0.305000      3.5285     -0.0554      3.0970      3.5285  Siess     
    0.310000      3.5302     -0.0387      3.0941      3.5302  Siess     
    0.315000      3.5318     -0.0222      3.0912      3.5318  Siess     
    0.320000      3.5334     -0.0060      3.0884      3.5334  Siess     
    0.325000      3.5350      0.0100      3.0856      3.5350  Siess     
    0.330000      3.5366      0.0258      3.0829      3.5366  Siess     
    0.335000      3.5381      0.0412      3.0802      3.5381  Siess     
    0.340000      3.5396      0.0565      3.0775      3.5396  Siess     
    0.345000      3.5411      0.0716      3.0749      3.5411  Siess     
    0.350000      3.5426      0.0864      3.0723      3.5426  Siess     
    0.355000      3.5440      0.1010      3.0698      3.5440  Siess     
    0.360000      3.5454      0.1154      3.0673      3.5454  Siess     
    0.365000      3.5468      0.1296      3.0648      3.5468  Siess     
    0.370000      3.5482      0.1437      3.0624      3.5482  Siess     
    0.375000      3.5496      0.1575      3.0600      3.5496  Siess     
    0.380000      3.5510      0.1711      3.0576      3.5510  Siess     
    0.385000      3.5523      0.1846      3.0552      3.5523  Siess     
    0.390000      3.5536      0.1979      3.0529      3.5536  Siess     
    0.395000      3.5549      0.2110      3.0506      3.5549  Siess     
    0.400000      3.5562      0.2240      3.0484      3.5562  Siess     
    0.405000      3.5573      0.2354      3.0468      3.5573  Siess     
    0.410000      3.5584      0.2467      3.0452      3.5584  Siess     
    0.415000      3.5595      0.2579      3.0437      3.5595  Siess     
    0.420000      3.5606      0.2689      3.0422      3.5606  Siess     
    0.425000      3.5617      0.2798      3.0407      3.5617  Siess     
    0.430000      3.5628      0.2905      3.0392      3.5628  Siess     
    0.435000      3.5638      0.3011      3.0377      3.5638  Siess     
    0.440000      3.5649      0.3116      3.0363      3.5649  Siess     
    0.445000      3.5659      0.3220      3.0348      3.5659  Siess     
    0.450000      3.5669      0.3323      3.0334      3.5669  Siess     
    0.455000      3.5680      0.3425      3.0320      3.5680  Siess     
    0.460000      3.5690      0.3525      3.0306      3.5690  Siess     
    0.465000      3.5699      0.3625      3.0292      3.5699  Siess     
    0.470000      3.5709      0.3723      3.0279      3.5709  Siess     
    0.475000      3.5719      0.3820      3.0265      3.5719  Siess     
    0.480000      3.5728      0.3917      3.0252      3.5728  Siess     
    0.485000      3.5738      0.4012      3.0239      3.5738  Siess     
    0.490000      3.5747      0.4106      3.0226      3.5747  Siess     
    0.495000      3.5757      0.4200      3.0213      3.5757  Siess     
    0.500000      3.5766      0.4292      3.0200      3.5766  Siess     
    0.505000      3.5773      0.4374      3.0194      3.5773  Siess     
    0.510000      3.5781      0.4454      3.0189      3.5781  Siess     
    0.515000      3.5788      0.4534      3.0183      3.5788  Siess     
    0.520000      3.5796      0.4614      3.0178      3.5796  Siess     
    0.525000      3.5803      0.4692      3.0173      3.5803  Siess     
    0.530000      3.5811      0.4770      3.0167      3.5811  Siess     
    0.535000      3.5818      0.4847      3.0162      3.5818  Siess     
    0.540000      3.5825      0.4923      3.0157      3.5825  Siess     
    0.545000      3.5832      0.4999      3.0152      3.5832  Siess     
    0.550000      3.5839      0.5074      3.0147      3.5839  Siess     
    0.555000      3.5846      0.5148      3.0141      3.5846  Siess     
    0.560000      3.5853      0.5221      3.0136      3.5853  Siess     
    0.565000      3.5860      0.5294      3.0131      3.5860  Siess     
    0.570000      3.5867      0.5366      3.0126      3.5867  Siess     
    0.575000      3.5873      0.5438      3.0122      3.5873  Siess     
    0.580000      3.5880      0.5509      3.0117      3.5880  Siess     
    0.585000      3.5887      0.5579      3.0112      3.5887  Siess     
    0.590000      3.5893      0.5649      3.0107      3.5893  Siess     
    0.595000      3.5900      0.5718      3.0102      3.5900  Siess     
    0.600000      3.5906      0.5787      3.0098      3.5906  Siess     
    0.605000      3.5911      0.5865      3.0077      3.5911  Siess     
    0.610000      3.5917      0.5942      3.0056      3.5917  Siess     
    0.615000      3.5922      0.6018      3.0035      3.5922  Siess     
    0.620000      3.5927      0.6094      3.0015      3.5927  Siess     
    0.625000      3.5932      0.6169      2.9994      3.5932  Siess     
    0.630000      3.5937      0.6243      2.9974      3.5937  Siess     
    0.635000      3.5942      0.6317      2.9954      3.5942  Siess     
    0.640000      3.5947      0.6390      2.9934      3.5947  Siess     
