    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4618     -0.9666      3.2652      3.4618  Siess     
    0.105000      3.4634     -0.9407      3.2671      3.4634  Siess     
    0.110000      3.4650     -0.9161      3.2690      3.4650  Siess     
    0.115000      3.4665     -0.8925      3.2708      3.4665  Siess     
    0.120000      3.4680     -0.8699      3.2726      3.4680  Siess     
    0.125000      3.4694     -0.8483      3.2742      3.4694  Siess     
    0.130000      3.4707     -0.8275      3.2758      3.4707  Siess     
    0.135000      3.4721     -0.8050      3.2752      3.4721  Siess     
    0.140000      3.4734     -0.7832      3.2746      3.4734  Siess     
    0.145000      3.4747     -0.7623      3.2740      3.4747  Siess     
    0.150000      3.4760     -0.7420      3.2734      3.4760  Siess     
    0.155000      3.4772     -0.7225      3.2729      3.4772  Siess     
    0.160000      3.4784     -0.7035      3.2723      3.4784  Siess     
    0.165000      3.4795     -0.6738      3.2595      3.4795  Siess     
    0.170000      3.4806     -0.6449      3.2470      3.4806  Siess     
    0.175000      3.4816     -0.6169      3.2348      3.4816  Siess     
    0.180000      3.4827     -0.5897      3.2230      3.4827  Siess     
    0.185000      3.4837     -0.5632      3.2115      3.4837  Siess     
    0.190000      3.4846     -0.5375      3.2004      3.4846  Siess     
    0.195000      3.4856     -0.5124      3.1895      3.4856  Siess     
    0.200000      3.4865     -0.4879      3.1789      3.4865  Siess     
    0.205000      3.4889     -0.4767      3.1879      3.4889  Siess     
    0.210000      3.4911     -0.4658      3.1966      3.4911  Siess     
    0.215000      3.4934     -0.4551      3.2052      3.4934  Siess     
    0.220000      3.4955     -0.4447      3.2135      3.4955  Siess     
    0.225000      3.4976     -0.4345      3.2217      3.4976  Siess     
    0.230000      3.4997     -0.4246      3.2297      3.4997  Siess     
    0.235000      3.5017     -0.4148      3.2375      3.5017  Siess     
    0.240000      3.5037     -0.4053      3.2452      3.5037  Siess     
    0.245000      3.5057     -0.3959      3.2527      3.5057  Siess     
    0.250000      3.5076     -0.3868      3.2600      3.5076  Siess     
    0.255000      3.5097     -0.3534      3.2433      3.5097  Siess     
    0.260000      3.5117     -0.3207      3.2269      3.5117  Siess     
    0.265000      3.5137     -0.2885      3.2108      3.5137  Siess     
    0.270000      3.5157     -0.2570      3.1951      3.5157  Siess     
    0.275000      3.5176     -0.2261      3.1796      3.5176  Siess     
    0.280000      3.5195     -0.1957      3.1644      3.5195  Siess     
    0.285000      3.5214     -0.1659      3.1495      3.5214  Siess     
    0.290000      3.5232     -0.1366      3.1348      3.5232  Siess     
    0.295000      3.5250     -0.1078      3.1204      3.5250  Siess     
    0.300000      3.5268     -0.0795      3.1062      3.5268  Siess     
