    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4682     -1.0940      3.4267      3.4682  Siess     
    0.105000      3.4706     -1.0855      3.4497      3.4706  Siess     
    0.110000      3.4729     -1.0774      3.4715      3.4729  Siess     
    0.115000      3.4752     -1.0696      3.4924      3.4752  Siess     
    0.120000      3.4773     -1.0622      3.5124      3.4773  Siess     
    0.125000      3.4793     -1.0551      3.5316      3.4793  Siess     
    0.130000      3.4813     -1.0483      3.5500      3.4813  Siess     
    0.135000      3.4821     -1.0126      3.5336      3.4821  Siess     
    0.140000      3.4829     -0.9783      3.5179      3.4829  Siess     
    0.145000      3.4836     -0.9451      3.5027      3.4836  Siess     
    0.150000      3.4843     -0.9131      3.4880      3.4843  Siess     
    0.155000      3.4850     -0.8821      3.4738      3.4850  Siess     
    0.160000      3.4857     -0.8521      3.4600      3.4857  Siess     
    0.165000      3.4868     -0.8259      3.4503      3.4868  Siess     
    0.170000      3.4878     -0.8004      3.4410      3.4878  Siess     
    0.175000      3.4888     -0.7758      3.4319      3.4888  Siess     
    0.180000      3.4898     -0.7518      3.4231      3.4898  Siess     
    0.185000      3.4908     -0.7284      3.4145      3.4908  Siess     
    0.190000      3.4917     -0.7057      3.4061      3.4917  Siess     
    0.195000      3.4926     -0.6836      3.3979      3.4926  Siess     
    0.200000      3.4935     -0.6621      3.3900      3.4935  Siess     
    0.205000      3.4954     -0.6564      3.4020      3.4954  Siess     
    0.210000      3.4973     -0.6508      3.4137      3.4973  Siess     
    0.215000      3.4991     -0.6454      3.4251      3.4991  Siess     
    0.220000      3.5009     -0.6401      3.4363      3.5009  Siess     
    0.225000      3.5026     -0.6350      3.4472      3.5026  Siess     
    0.230000      3.5043     -0.6299      3.4579      3.5043  Siess     
    0.235000      3.5060     -0.6250      3.4683      3.5060  Siess     
    0.240000      3.5076     -0.6201      3.4785      3.5076  Siess     
    0.245000      3.5092     -0.6154      3.4885      3.5092  Siess     
    0.250000      3.5108     -0.6108      3.4983      3.5108  Siess     
    0.255000      3.5127     -0.6110      3.5150      3.5127  Siess     
    0.260000      3.5146     -0.6112      3.5312      3.5146  Siess     
    0.265000      3.5164     -0.6114      3.5472      3.5164  Siess     
    0.270000      3.5182     -0.6116      3.5629      3.5182  Siess     
    0.275000      3.5200     -0.6118      3.5783      3.5200  Siess     
    0.280000      3.5217     -0.6120      3.5934      3.5217  Siess     
    0.285000      3.5234     -0.6122      3.6083      3.5234  Siess     
    0.290000      3.5251     -0.6124      3.6228      3.5251  Siess     
    0.295000      3.5267     -0.6126      3.6372      3.5267  Siess     
    0.300000      3.5284     -0.6128      3.6513      3.5284  Siess     
    0.305000      3.5299     -0.6047      3.6567      3.5299  Siess     
    0.310000      3.5315     -0.5968      3.6620      3.5315  Siess     
    0.315000      3.5330     -0.5890      3.6672      3.5330  Siess     
    0.320000      3.5346     -0.5813      3.6723      3.5346  Siess     
    0.325000      3.5361     -0.5737      3.6774      3.5361  Siess     
    0.330000      3.5375     -0.5662      3.6824      3.5375  Siess     
    0.335000      3.5390     -0.5589      3.6873      3.5390  Siess     
    0.340000      3.5404     -0.5517      3.6921      3.5404  Siess     
    0.345000      3.5418     -0.5445      3.6969      3.5418  Siess     
    0.350000      3.5432     -0.5375      3.7016      3.5432  Siess     
    0.355000      3.5445     -0.5306      3.7062      3.5445  Siess     
    0.360000      3.5459     -0.5238      3.7108      3.5459  Siess     
    0.365000      3.5472     -0.5170      3.7153      3.5472  Siess     
    0.370000      3.5485     -0.5104      3.7197      3.5485  Siess     
    0.375000      3.5498     -0.5038      3.7241      3.5498  Siess     
    0.380000      3.5511     -0.4974      3.7284      3.5511  Siess     
    0.385000      3.5523     -0.4910      3.7327      3.5523  Siess     
    0.390000      3.5536     -0.4847      3.7369      3.5536  Siess     
    0.395000      3.5548     -0.4784      3.7411      3.5548  Siess     
    0.400000      3.5560     -0.4723      3.7452      3.5560  Siess     
    0.405000      3.5571     -0.4651      3.7479      3.5571  Siess     
    0.410000      3.5582     -0.4580      3.7505      3.5582  Siess     
    0.415000      3.5592     -0.4509      3.7532      3.5592  Siess     
    0.420000      3.5603     -0.4440      3.7558      3.5603  Siess     
    0.425000      3.5613     -0.4371      3.7584      3.5613  Siess     
    0.430000      3.5623     -0.4303      3.7609      3.5623  Siess     
    0.435000      3.5633     -0.4236      3.7635      3.5633  Siess     
