    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4598     -0.9293      3.2201      3.4598  Siess     
    0.105000      3.4615     -0.9030      3.2214      3.4615  Siess     
    0.110000      3.4630     -0.8779      3.2227      3.4630  Siess     
    0.115000      3.4645     -0.8539      3.2239      3.4645  Siess     
    0.120000      3.4659     -0.8309      3.2250      3.4659  Siess     
    0.125000      3.4672     -0.8089      3.2261      3.4672  Siess     
    0.130000      3.4685     -0.7878      3.2272      3.4685  Siess     
    0.135000      3.4699     -0.7652      3.2263      3.4699  Siess     
    0.140000      3.4713     -0.7435      3.2255      3.4713  Siess     
    0.145000      3.4726     -0.7226      3.2246      3.4726  Siess     
    0.150000      3.4739     -0.7024      3.2239      3.4739  Siess     
    0.155000      3.4751     -0.6828      3.2231      3.4751  Siess     
    0.160000      3.4763     -0.6639      3.2224      3.4763  Siess     
    0.165000      3.4776     -0.6381      3.2152      3.4776  Siess     
    0.170000      3.4790     -0.6130      3.2082      3.4790  Siess     
    0.175000      3.4802     -0.5887      3.2014      3.4802  Siess     
    0.180000      3.4815     -0.5650      3.1948      3.4815  Siess     
    0.185000      3.4827     -0.5420      3.1884      3.4827  Siess     
    0.190000      3.4839     -0.5196      3.1822      3.4839  Siess     
    0.195000      3.4850     -0.4978      3.1761      3.4850  Siess     
    0.200000      3.4862     -0.4766      3.1702      3.4862  Siess     
    0.205000      3.4885     -0.4659      3.1790      3.4885  Siess     
    0.210000      3.4908     -0.4554      3.1876      3.4908  Siess     
    0.215000      3.4930     -0.4452      3.1960      3.4930  Siess     
    0.220000      3.4951     -0.4352      3.2043      3.4951  Siess     
    0.225000      3.4973     -0.4254      3.2123      3.4973  Siess     
    0.230000      3.4993     -0.4159      3.2202      3.4993  Siess     
    0.235000      3.5014     -0.4065      3.2279      3.5014  Siess     
    0.240000      3.5033     -0.3974      3.2354      3.5033  Siess     
    0.245000      3.5053     -0.3884      3.2428      3.5053  Siess     
    0.250000      3.5072     -0.3796      3.2500      3.5072  Siess     
    0.255000      3.5093     -0.3464      3.2337      3.5093  Siess     
    0.260000      3.5114     -0.3139      3.2177      3.5114  Siess     
    0.265000      3.5135     -0.2819      3.2021      3.5135  Siess     
    0.270000      3.5155     -0.2506      3.1867      3.5155  Siess     
    0.275000      3.5175     -0.2198      3.1716      3.5175  Siess     
    0.280000      3.5194     -0.1896      3.1568      3.5194  Siess     
    0.285000      3.5213     -0.1599      3.1422      3.5213  Siess     
