    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4626     -0.9825      3.2844      3.4626  Siess     
    0.105000      3.4642     -0.9568      3.2864      3.4642  Siess     
    0.110000      3.4658     -0.9324      3.2882      3.4658  Siess     
    0.115000      3.4674     -0.9090      3.2900      3.4674  Siess     
    0.120000      3.4688     -0.8866      3.2917      3.4688  Siess     
    0.125000      3.4702     -0.8651      3.2933      3.4702  Siess     
    0.130000      3.4716     -0.8445      3.2949      3.4716  Siess     
    0.135000      3.4730     -0.8220      3.2950      3.4730  Siess     
    0.140000      3.4743     -0.8004      3.2951      3.4743  Siess     
    0.145000      3.4756     -0.7795      3.2952      3.4756  Siess     
    0.150000      3.4768     -0.7593      3.2952      3.4768  Siess     
    0.155000      3.4780     -0.7398      3.2953      3.4780  Siess     
    0.160000      3.4792     -0.7209      3.2954      3.4792  Siess     
    0.165000      3.4802     -0.6892      3.2798      3.4802  Siess     
    0.170000      3.4812     -0.6585      3.2647      3.4812  Siess     
    0.175000      3.4822     -0.6287      3.2501      3.4822  Siess     
    0.180000      3.4831     -0.5997      3.2359      3.4831  Siess     
    0.185000      3.4840     -0.5715      3.2220      3.4840  Siess     
    0.190000      3.4849     -0.5441      3.2085      3.4849  Siess     
    0.195000      3.4858     -0.5173      3.1954      3.4858  Siess     
    0.200000      3.4866     -0.4913      3.1826      3.4866  Siess     
    0.205000      3.4890     -0.4798      3.1911      3.4890  Siess     
    0.210000      3.4912     -0.4685      3.1995      3.4912  Siess     
    0.215000      3.4934     -0.4576      3.2077      3.4934  Siess     
    0.220000      3.4956     -0.4469      3.2156      3.4956  Siess     
    0.225000      3.4977     -0.4364      3.2234      3.4977  Siess     
    0.230000      3.4998     -0.4261      3.2311      3.4998  Siess     
    0.235000      3.5018     -0.4161      3.2385      3.5018  Siess     
    0.240000      3.5038     -0.4063      3.2458      3.5038  Siess     
    0.245000      3.5057     -0.3967      3.2530      3.5057  Siess     
    0.250000      3.5076     -0.3873      3.2600      3.5076  Siess     
    0.255000      3.5097     -0.3541      3.2437      3.5097  Siess     
    0.260000      3.5117     -0.3216      3.2277      3.5117  Siess     
    0.265000      3.5137     -0.2898      3.2121      3.5137  Siess     
    0.270000      3.5157     -0.2585      3.1967      3.5157  Siess     
    0.275000      3.5176     -0.2278      3.1816      3.5176  Siess     
    0.280000      3.5195     -0.1977      3.1668      3.5195  Siess     
    0.285000      3.5213     -0.1680      3.1522      3.5213  Siess     
    0.290000      3.5232     -0.1390      3.1379      3.5232  Siess     
    0.295000      3.5250     -0.1104      3.1238      3.5250  Siess     
    0.300000      3.5267     -0.0822      3.1100      3.5267  Siess     
    0.305000      3.5284     -0.0658      3.1077      3.5284  Siess     
    0.310000      3.5301     -0.0496      3.1054      3.5301  Siess     
    0.315000      3.5317     -0.0337      3.1032      3.5317  Siess     
    0.320000      3.5333     -0.0181      3.1010      3.5333  Siess     
    0.325000      3.5349     -0.0027      3.0989      3.5349  Siess     
    0.330000      3.5365      0.0125      3.0967      3.5365  Siess     
    0.335000      3.5380      0.0275      3.0947      3.5380  Siess     
    0.340000      3.5395      0.0422      3.0926      3.5395  Siess     
    0.345000      3.5410      0.0567      3.0906      3.5410  Siess     
    0.350000      3.5425      0.0710      3.0886      3.5425  Siess     
    0.355000      3.5440      0.0851      3.0866      3.5440  Siess     
    0.360000      3.5454      0.0990      3.0846      3.5454  Siess     
    0.365000      3.5468      0.1127      3.0827      3.5468  Siess     
    0.370000      3.5482      0.1263      3.0808      3.5482  Siess     
    0.375000      3.5496      0.1396      3.0790      3.5496  Siess     
    0.380000      3.5509      0.1528      3.0771      3.5509  Siess     
    0.385000      3.5523      0.1658      3.0753      3.5523  Siess     
    0.390000      3.5536      0.1786      3.0735      3.5536  Siess     
    0.395000      3.5549      0.1913      3.0717      3.5549  Siess     
    0.400000      3.5562      0.2038      3.0700      3.5562  Siess     
    0.405000      3.5573      0.2139      3.0696      3.5573  Siess     
    0.410000      3.5585      0.2240      3.0692      3.5585  Siess     
    0.415000      3.5596      0.2339      3.0689      3.5596  Siess     
    0.420000      3.5607      0.2437      3.0685      3.5607  Siess     
    0.425000      3.5618      0.2534      3.0682      3.5618  Siess     
    0.430000      3.5629      0.2629      3.0678      3.5629  Siess     
    0.435000      3.5639      0.2724      3.0674      3.5639  Siess     
    0.440000      3.5650      0.2817      3.0671      3.5650  Siess     
    0.445000      3.5660      0.2910      3.0668      3.5660  Siess     
    0.450000      3.5671      0.3001      3.0664      3.5671  Siess     
    0.455000      3.5681      0.3092      3.0661      3.5681  Siess     
    0.460000      3.5691      0.3181      3.0657      3.5691  Siess     
    0.465000      3.5701      0.3270      3.0654      3.5701  Siess     
    0.470000      3.5711      0.3357      3.0651      3.5711  Siess     
    0.475000      3.5721      0.3444      3.0648      3.5721  Siess     
    0.480000      3.5730      0.3529      3.0645      3.5730  Siess     
    0.485000      3.5740      0.3614      3.0641      3.5740  Siess     
    0.490000      3.5749      0.3698      3.0638      3.5749  Siess     
    0.495000      3.5759      0.3781      3.0635      3.5759  Siess     
    0.500000      3.5768      0.3863      3.0632      3.5768  Siess     
    0.505000      3.5776      0.3917      3.0658      3.5776  Siess     
    0.510000      3.5784      0.3969      3.0683      3.5784  Siess     
    0.515000      3.5792      0.4021      3.0708      3.5792  Siess     
    0.520000      3.5800      0.4073      3.0733      3.5800  Siess     
    0.525000      3.5807      0.4124      3.0757      3.5807  Siess     
    0.530000      3.5815      0.4174      3.0782      3.5815  Siess     
    0.535000      3.5823      0.4224      3.0806      3.5823  Siess     
    0.540000      3.5830      0.4274      3.0830      3.5830  Siess     
    0.545000      3.5838      0.4323      3.0853      3.5838  Siess     
    0.550000      3.5845      0.4372      3.0877      3.5845  Siess     
    0.555000      3.5852      0.4420      3.0900      3.5852  Siess     
    0.560000      3.5859      0.4468      3.0923      3.5859  Siess     
    0.565000      3.5867      0.4515      3.0946      3.5867  Siess     
    0.570000      3.5874      0.4562      3.0968      3.5874  Siess     
    0.575000      3.5881      0.4609      3.0991      3.5881  Siess     
    0.580000      3.5888      0.4655      3.1013      3.5888  Siess     
    0.585000      3.5895      0.4701      3.1035      3.5895  Siess     
    0.590000      3.5902      0.4746      3.1057      3.5902  Siess     
    0.595000      3.5908      0.4791      3.1079      3.5908  Siess     
    0.600000      3.5915      0.4836      3.1100      3.5915  Siess     
    0.605000      3.5920      0.4934      3.1057      3.5920  Siess     
    0.610000      3.5926      0.5030      3.1015      3.5926  Siess     
    0.615000      3.5931      0.5126      3.0972      3.5931  Siess     
    0.620000      3.5936      0.5222      3.0931      3.5936  Siess     
    0.625000      3.5941      0.5316      3.0889      3.5941  Siess     
    0.630000      3.5947      0.5410      3.0848      3.5947  Siess     
    0.635000      3.5952      0.5503      3.0807      3.5952  Siess     
    0.640000      3.5957      0.5595      3.0766      3.5957  Siess     
    0.645000      3.5962      0.5687      3.0726      3.5962  Siess     
    0.650000      3.5967      0.5778      3.0686      3.5967  Siess     
    0.655000      3.5972      0.5868      3.0647      3.5972  Siess     
    0.660000      3.5977      0.5958      3.0607      3.5977  Siess     
    0.665000      3.5982      0.6046      3.0568      3.5982  Siess     
    0.670000      3.5986      0.6135      3.0530      3.5986  Siess     
    0.675000      3.5991      0.6222      3.0491      3.5991  Siess     
    0.680000      3.5996      0.6309      3.0453      3.5996  Siess     
    0.685000      3.6001      0.6395      3.0415      3.6001  Siess     
    0.690000      3.6005      0.6481      3.0378      3.6005  Siess     
    0.695000      3.6010      0.6566      3.0340      3.6010  Siess     
    0.700000      3.6015      0.6650      3.0303      3.6015  Siess     
    0.705000      3.6021      0.6590      3.0422      3.6021  Siess     
    0.710000      3.6028      0.6531      3.0540      3.6028  Siess     
    0.715000      3.6034      0.6472      3.0657      3.6034  Siess     
    0.720000      3.6041      0.6414      3.0773      3.6041  Siess     
    0.725000      3.6047      0.6356      3.0888      3.6047  Siess     
    0.730000      3.6054      0.6298      3.1003      3.6054  Siess     
    0.735000      3.6060      0.6241      3.1117      3.6060  Siess     
    0.740000      3.6067      0.6184      3.1230      3.6067  Siess     
    0.745000      3.6073      0.6127      3.1342      3.6073  Siess     
    0.750000      3.6079      0.6071      3.1453      3.6079  Siess     
    0.755000      3.6085      0.6016      3.1564      3.6085  Siess     
    0.760000      3.6091      0.5960      3.1674      3.6091  Siess     
    0.765000      3.6098      0.5905      3.1783      3.6098  Siess     
    0.770000      3.6104      0.5851      3.1892      3.6104  Siess     
    0.775000      3.6110      0.5796      3.2000      3.6110  Siess     
    0.780000      3.6116      0.5742      3.2107      3.6116  Siess     
    0.785000      3.6122      0.5689      3.2214      3.6122  Siess     
    0.790000      3.6128      0.5635      3.2319      3.6128  Siess     
    0.795000      3.6134      0.5583      3.2425      3.6134  Siess     
    0.800000      3.6139      0.5530      3.2529      3.6139  Siess     
    0.805000      3.6143      0.5558      3.2544      3.6143  Siess     
    0.810000      3.6147      0.5586      3.2559      3.6147  Siess     
    0.815000      3.6151      0.5614      3.2574      3.6151  Siess     
    0.820000      3.6155      0.5642      3.2589      3.6155  Siess     
    0.825000      3.6159      0.5669      3.2603      3.6159  Siess     
    0.830000      3.6163      0.5696      3.2618      3.6163  Siess     
    0.835000      3.6167      0.5724      3.2632      3.6167  Siess     
    0.840000      3.6170      0.5751      3.2647      3.6170  Siess     
    0.845000      3.6174      0.5777      3.2661      3.6174  Siess     
    0.850000      3.6178      0.5804      3.2675      3.6178  Siess     
    0.855000      3.6182      0.5831      3.2689      3.6182  Siess     
    0.860000      3.6185      0.5857      3.2703      3.6185  Siess     
    0.865000      3.6189      0.5883      3.2717      3.6189  Siess     
    0.870000      3.6193      0.5909      3.2731      3.6193  Siess     
    0.875000      3.6196      0.5935      3.2745      3.6196  Siess     
    0.880000      3.6200      0.5961      3.2759      3.6200  Siess     
    0.885000      3.6203      0.5987      3.2772      3.6203  Siess     
    0.890000      3.6207      0.6012      3.2786      3.6207  Siess     
    0.895000      3.6211      0.6037      3.2799      3.6211  Siess     
    0.900000      3.6214      0.6063      3.2813      3.6214  Siess     
    0.905000      3.6218      0.6095      3.2818      3.6218  Siess     
    0.910000      3.6221      0.6127      3.2823      3.6221  Siess     
    0.915000      3.6225      0.6158      3.2828      3.6225  Siess     
    0.920000      3.6229      0.6190      3.2833      3.6229  Siess     
    0.925000      3.6232      0.6221      3.2838      3.6232  Siess     
    0.930000      3.6236      0.6253      3.2843      3.6236  Siess     
    0.935000      3.6239      0.6284      3.2848      3.6239  Siess     
    0.940000      3.6243      0.6315      3.2853      3.6243  Siess     
    0.945000      3.6246      0.6345      3.2857      3.6246  Siess     
    0.950000      3.6250      0.6376      3.2862      3.6250  Siess     
    0.955000      3.6253      0.6406      3.2867      3.6253  Siess     
    0.960000      3.6257      0.6437      3.2872      3.6257  Siess     
    0.965000      3.6260      0.6467      3.2877      3.6260  Siess     
    0.970000      3.6264      0.6497      3.2881      3.6264  Siess     
    0.975000      3.6267      0.6526      3.2886      3.6267  Siess     
    0.980000      3.6270      0.6556      3.2891      3.6270  Siess     
    0.985000      3.6274      0.6585      3.2896      3.6274  Siess     
    0.990000      3.6277      0.6615      3.2900      3.6277  Siess     
    0.995000      3.6280      0.6644      3.2905      3.6280  Siess     
    1.000000      3.6284      0.6673      3.2909      3.6284  Siess     
    1.005000      3.6287      0.6693      3.2923      3.6287  Siess     
    1.010000      3.6290      0.6713      3.2936      3.6290  Siess     
    1.015000      3.6293      0.6733      3.2949      3.6293  Siess     
    1.020000      3.6296      0.6753      3.2962      3.6296  Siess     
    1.025000      3.6299      0.6772      3.2975      3.6299  Siess     
    1.030000      3.6302      0.6792      3.2989      3.6302  Siess     
    1.035000      3.6305      0.6811      3.3001      3.6305  Siess     
    1.040000      3.6308      0.6831      3.3014      3.6308  Siess     
    1.045000      3.6311      0.6850      3.3027      3.6311  Siess     
    1.050000      3.6315      0.6869      3.3040      3.6315  Siess     
    1.055000      3.6317      0.6888      3.3053      3.6317  Siess     
    1.060000      3.6320      0.6907      3.3065      3.6320  Siess     
    1.065000      3.6323      0.6926      3.3078      3.6323  Siess     
    1.070000      3.6326      0.6945      3.3090      3.6326  Siess     
    1.075000      3.6329      0.6964      3.3103      3.6329  Siess     
    1.080000      3.6332      0.6983      3.3115      3.6332  Siess     
    1.085000      3.6335      0.7001      3.3128      3.6335  Siess     
    1.090000      3.6338      0.7020      3.3140      3.6338  Siess     
    1.095000      3.6341      0.7038      3.3152      3.6341  Siess     
    1.100000      3.6344      0.7056      3.3164      3.6344  Siess     
    1.105000      3.6346      0.7084      3.3167      3.6346  Siess     
    1.110000      3.6348      0.7112      3.3170      3.6348  Siess     
    1.115000      3.6351      0.7140      3.3172      3.6351  Siess     
    1.120000      3.6353      0.7167      3.3175      3.6353  Siess     
    1.125000      3.6355      0.7195      3.3178      3.6355  Siess     
    1.130000      3.6358      0.7222      3.3180      3.6358  Siess     
    1.135000      3.6360      0.7249      3.3183      3.6360  Siess     
    1.140000      3.6362      0.7276      3.3186      3.6362  Siess     
    1.145000      3.6364      0.7303      3.3188      3.6364  Siess     
    1.150000      3.6366      0.7330      3.3191      3.6366  Siess     
    1.155000      3.6369      0.7357      3.3194      3.6369  Siess     
    1.160000      3.6371      0.7383      3.3196      3.6371  Siess     
    1.165000      3.6373      0.7410      3.3199      3.6373  Siess     
    1.170000      3.6375      0.7436      3.3201      3.6375  Siess     
    1.175000      3.6377      0.7463      3.3204      3.6377  Siess     
    1.180000      3.6380      0.7489      3.3206      3.6380  Siess     
    1.185000      3.6382      0.7515      3.3209      3.6382  Siess     
    1.190000      3.6384      0.7541      3.3211      3.6384  Siess     
    1.195000      3.6386      0.7566      3.3214      3.6386  Siess     
    1.200000      3.6388      0.7592      3.3216      3.6388  Siess     
    1.205000      3.6390      0.7616      3.3219      3.6390  Siess     
    1.210000      3.6393      0.7640      3.3222      3.6393  Siess     
    1.215000      3.6395      0.7663      3.3225      3.6395  Siess     
