    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4662     -1.0602      3.3821      3.4662  Siess     
    0.105000      3.4686     -1.0481      3.4003      3.4686  Siess     
    0.110000      3.4709     -1.0365      3.4177      3.4709  Siess     
    0.115000      3.4730     -1.0254      3.4343      3.4730  Siess     
    0.120000      3.4751     -1.0148      3.4501      3.4751  Siess     
    0.125000      3.4771     -1.0046      3.4654      3.4771  Siess     
    0.130000      3.4790     -0.9949      3.4800      3.4790  Siess     
    0.135000      3.4802     -0.9681      3.4745      3.4802  Siess     
    0.140000      3.4813     -0.9423      3.4693      3.4813  Siess     
    0.145000      3.4825     -0.9174      3.4642      3.4825  Siess     
    0.150000      3.4835     -0.8933      3.4593      3.4835  Siess     
    0.155000      3.4846     -0.8700      3.4546      3.4846  Siess     
    0.160000      3.4856     -0.8475      3.4500      3.4856  Siess     
    0.165000      3.4858     -0.8009      3.4163      3.4858  Siess     
    0.170000      3.4860     -0.7557      3.3836      3.4860  Siess     
    0.175000      3.4863     -0.7119      3.3518      3.4863  Siess     
    0.180000      3.4865     -0.6692      3.3210      3.4865  Siess     
    0.185000      3.4867     -0.6277      3.2910      3.4867  Siess     
    0.190000      3.4869     -0.5874      3.2618      3.4869  Siess     
    0.195000      3.4871     -0.5481      3.2333      3.4871  Siess     
    0.200000      3.4873     -0.5097      3.2056      3.4873  Siess     
    0.205000      3.4895     -0.4968      3.2116      3.4895  Siess     
    0.210000      3.4917     -0.4843      3.2175      3.4917  Siess     
    0.215000      3.4939     -0.4720      3.2232      3.4939  Siess     
    0.220000      3.4960     -0.4600      3.2288      3.4960  Siess     
    0.225000      3.4980     -0.4482      3.2343      3.4980  Siess     
    0.230000      3.5000     -0.4368      3.2397      3.5000  Siess     
    0.235000      3.5020     -0.4255      3.2449      3.5020  Siess     
    0.240000      3.5039     -0.4145      3.2500      3.5039  Siess     
    0.245000      3.5057     -0.4038      3.2551      3.5057  Siess     
    0.250000      3.5076     -0.3932      3.2600      3.5076  Siess     
    0.255000      3.5096     -0.3645      3.2487      3.5096  Siess     
    0.260000      3.5116     -0.3364      3.2377      3.5116  Siess     
    0.265000      3.5136     -0.3088      3.2269      3.5136  Siess     
    0.270000      3.5156     -0.2818      3.2163      3.5156  Siess     
    0.275000      3.5175     -0.2552      3.2058      3.5175  Siess     
