    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4880     -1.7659      4.2119      3.4880  Siess     
    0.105000      3.4900     -1.7344      4.2090      3.4900  Siess     
    0.110000      3.4918     -1.7044      4.2062      3.4918  Siess     
    0.115000      3.4936     -1.6756      4.2036      3.4936  Siess     
    0.120000      3.4953     -1.6481      4.2011      3.4953  Siess     
    0.125000      3.4969     -1.6218      4.1986      3.4969  Siess     
    0.130000      3.4985     -1.5964      4.1963      3.4985  Siess     
    0.135000      3.5000     -1.5765      4.1979      3.5000  Siess     
    0.140000      3.5015     -1.5572      4.1995      3.5015  Siess     
    0.145000      3.5029     -1.5387      4.2010      3.5029  Siess     
    0.150000      3.5043     -1.5208      4.2025      3.5043  Siess     
    0.155000      3.5056     -1.5034      4.2039      3.5056  Siess     
    0.160000      3.5069     -1.4867      4.2052      3.5069  Siess     
    0.165000      3.5083     -1.4712      4.2083      3.5083  Siess     
    0.170000      3.5097     -1.4562      4.2113      3.5097  Siess     
    0.175000      3.5111     -1.4416      4.2141      3.5111  Siess     
    0.180000      3.5125     -1.4275      4.2169      3.5125  Siess     
    0.185000      3.5138     -1.4137      4.2196      3.5138  Siess     
    0.190000      3.5150     -1.4003      4.2223      3.5150  Siess     
    0.195000      3.5163     -1.3873      4.2249      3.5163  Siess     
    0.200000      3.5175     -1.3745      4.2274      3.5175  Siess     
    0.205000      3.5188     -1.3601      4.2280      3.5188  Siess     
    0.210000      3.5202     -1.3461      4.2286      3.5202  Siess     
    0.215000      3.5215     -1.3324      4.2292      3.5215  Siess     
    0.220000      3.5227     -1.3189      4.2298      3.5227  Siess     
    0.225000      3.5240     -1.3058      4.2304      3.5240  Siess     
    0.230000      3.5252     -1.2930      4.2309      3.5252  Siess     
    0.235000      3.5264     -1.2805      4.2315      3.5264  Siess     
    0.240000      3.5276     -1.2682      4.2320      3.5276  Siess     
    0.245000      3.5287     -1.2562      4.2325      3.5287  Siess     
    0.250000      3.5298     -1.2444      4.2330      3.5298  Siess     
    0.255000      3.5311     -1.2335      4.2344      3.5311  Siess     
    0.260000      3.5323     -1.2228      4.2358      3.5323  Siess     
    0.265000      3.5335     -1.2123      4.2371      3.5335  Siess     
    0.270000      3.5347     -1.2020      4.2384      3.5347  Siess     
    0.275000      3.5358     -1.1919      4.2397      3.5358  Siess     
    0.280000      3.5370     -1.1819      4.2410      3.5370  Siess     
    0.285000      3.5381     -1.1722      4.2422      3.5381  Siess     
    0.290000      3.5392     -1.1626      4.2434      3.5392  Siess     
    0.295000      3.5403     -1.1532      4.2446      3.5403  Siess     
    0.300000      3.5413     -1.1439      4.2458      3.5413  Siess     
    0.305000      3.5425     -1.1339      4.2474      3.5425  Siess     
    0.310000      3.5436     -1.1241      4.2489      3.5436  Siess     
    0.315000      3.5447     -1.1144      4.2504      3.5447  Siess     
    0.320000      3.5458     -1.1048      4.2519      3.5458  Siess     
    0.325000      3.5469     -1.0954      4.2534      3.5469  Siess     
    0.330000      3.5480     -1.0862      4.2548      3.5480  Siess     
    0.335000      3.5490     -1.0771      4.2563      3.5490  Siess     
    0.340000      3.5500     -1.0681      4.2577      3.5500  Siess     
    0.345000      3.5511     -1.0592      4.2591      3.5511  Siess     
    0.350000      3.5521     -1.0505      4.2604      3.5521  Siess     
    0.355000      3.5531     -1.0419      4.2618      3.5531  Siess     
    0.360000      3.5540     -1.0334      4.2631      3.5540  Siess     
    0.365000      3.5550     -1.0251      4.2644      3.5550  Siess     
    0.370000      3.5559     -1.0168      4.2657      3.5559  Siess     
    0.375000      3.5569     -1.0087      4.2670      3.5569  Siess     
    0.380000      3.5578     -1.0007      4.2682      3.5578  Siess     
    0.385000      3.5587     -0.9927      4.2695      3.5587  Siess     
    0.390000      3.5596     -0.9849      4.2707      3.5596  Siess     
    0.395000      3.5605     -0.9772      4.2719      3.5605  Siess     
    0.400000      3.5614     -0.9696      4.2731      3.5614  Siess     
    0.405000      3.5622     -0.9616      4.2746      3.5622  Siess     
    0.410000      3.5630     -0.9537      4.2760      3.5630  Siess     
    0.415000      3.5637     -0.9459      4.2775      3.5637  Siess     
    0.420000      3.5645     -0.9381      4.2789      3.5645  Siess     
    0.425000      3.5653     -0.9305      4.2804      3.5653  Siess     
    0.430000      3.5660     -0.9230      4.2818      3.5660  Siess     
    0.435000      3.5668     -0.9155      4.2831      3.5668  Siess     
    0.440000      3.5675     -0.9082      4.2845      3.5675  Siess     
    0.445000      3.5682     -0.9009      4.2859      3.5682  Siess     
    0.450000      3.5689     -0.8937      4.2872      3.5689  Siess     
    0.455000      3.5696     -0.8866      4.2885      3.5696  Siess     
    0.460000      3.5703     -0.8795      4.2898      3.5703  Siess     
    0.465000      3.5710     -0.8726      4.2911      3.5710  Siess     
    0.470000      3.5717     -0.8657      4.2924      3.5717  Siess     
    0.475000      3.5724     -0.8588      4.2937      3.5724  Siess     
    0.480000      3.5731     -0.8521      4.2950      3.5731  Siess     
    0.485000      3.5737     -0.8454      4.2962      3.5737  Siess     
    0.490000      3.5744     -0.8388      4.2974      3.5744  Siess     
    0.495000      3.5750     -0.8323      4.2986      3.5750  Siess     
    0.500000      3.5757     -0.8258      4.2999      3.5757  Siess     
    0.505000      3.5763     -0.8193      4.3003      3.5763  Siess     
    0.510000      3.5769     -0.8128      4.3008      3.5769  Siess     
    0.515000      3.5775     -0.8064      4.3012      3.5775  Siess     
    0.520000      3.5781     -0.8000      4.3017      3.5781  Siess     
    0.525000      3.5786     -0.7937      4.3021      3.5786  Siess     
    0.530000      3.5792     -0.7875      4.3026      3.5792  Siess     
    0.535000      3.5798     -0.7813      4.3030      3.5798  Siess     
    0.540000      3.5803     -0.7752      4.3034      3.5803  Siess     
    0.545000      3.5809     -0.7691      4.3039      3.5809  Siess     
    0.550000      3.5815     -0.7631      4.3043      3.5815  Siess     
    0.555000      3.5820     -0.7572      4.3047      3.5820  Siess     
    0.560000      3.5825     -0.7513      4.3051      3.5825  Siess     
    0.565000      3.5831     -0.7454      4.3055      3.5831  Siess     
    0.570000      3.5836     -0.7396      4.3059      3.5836  Siess     
    0.575000      3.5841     -0.7339      4.3063      3.5841  Siess     
    0.580000      3.5847     -0.7282      4.3067      3.5847  Siess     
    0.585000      3.5852     -0.7226      4.3071      3.5852  Siess     
    0.590000      3.5857     -0.7170      4.3075      3.5857  Siess     
    0.595000      3.5862     -0.7114      4.3079      3.5862  Siess     
    0.600000      3.5867     -0.7059      4.3083      3.5867  Siess     
    0.605000      3.5873     -0.7000      4.3084      3.5873  Siess     
    0.610000      3.5878     -0.6941      4.3085      3.5878  Siess     
    0.615000      3.5883     -0.6882      4.3085      3.5883  Siess     
    0.620000      3.5889     -0.6824      4.3086      3.5889  Siess     
    0.625000      3.5894     -0.6767      4.3087      3.5894  Siess     
    0.630000      3.5899     -0.6710      4.3087      3.5899  Siess     
    0.635000      3.5904     -0.6653      4.3088      3.5904  Siess     
    0.640000      3.5909     -0.6597      4.3089      3.5909  Siess     
    0.645000      3.5914     -0.6541      4.3089      3.5914  Siess     
    0.650000      3.5919     -0.6486      4.3090      3.5919  Siess     
    0.655000      3.5924     -0.6431      4.3091      3.5924  Siess     
    0.660000      3.5929     -0.6376      4.3091      3.5929  Siess     
    0.665000      3.5934     -0.6322      4.3092      3.5934  Siess     
    0.670000      3.5939     -0.6269      4.3093      3.5939  Siess     
    0.675000      3.5944     -0.6215      4.3093      3.5944  Siess     
    0.680000      3.5949     -0.6162      4.3094      3.5949  Siess     
    0.685000      3.5954     -0.6110      4.3095      3.5954  Siess     
    0.690000      3.5958     -0.6058      4.3095      3.5958  Siess     
    0.695000      3.5963     -0.6006      4.3096      3.5963  Siess     
    0.700000      3.5968     -0.5955      4.3096      3.5968  Siess     
    0.705000      3.5973     -0.5908      4.3100      3.5973  Siess     
    0.710000      3.5979     -0.5862      4.3103      3.5979  Siess     
    0.715000      3.5984     -0.5816      4.3107      3.5984  Siess     
    0.720000      3.5990     -0.5771      4.3110      3.5990  Siess     
    0.725000      3.5995     -0.5726      4.3113      3.5995  Siess     
    0.730000      3.6000     -0.5681      4.3117      3.6000  Siess     
    0.735000      3.6006     -0.5636      4.3120      3.6006  Siess     
    0.740000      3.6011     -0.5592      4.3123      3.6011  Siess     
    0.745000      3.6016     -0.5548      4.3126      3.6016  Siess     
    0.750000      3.6022     -0.5505      4.3130      3.6022  Siess     
