    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4889     -1.9458      4.3969      3.4889  Siess     
    0.105000      3.4910     -1.9138      4.3955      3.4910  Siess     
    0.110000      3.4931     -1.8833      4.3941      3.4931  Siess     
    0.115000      3.4951     -1.8542      4.3927      3.4951  Siess     
    0.120000      3.4970     -1.8263      4.3915      3.4970  Siess     
    0.125000      3.4988     -1.7995      4.3902      3.4988  Siess     
    0.130000      3.5006     -1.7738      4.3890      3.5006  Siess     
    0.135000      3.5022     -1.7517      4.3895      3.5022  Siess     
    0.140000      3.5038     -1.7304      4.3899      3.5038  Siess     
    0.145000      3.5054     -1.7099      4.3904      3.5054  Siess     
    0.150000      3.5069     -1.6901      4.3908      3.5069  Siess     
    0.155000      3.5083     -1.6709      4.3911      3.5083  Siess     
    0.160000      3.5097     -1.6523      4.3915      3.5097  Siess     
    0.165000      3.5112     -1.6352      4.3924      3.5112  Siess     
    0.170000      3.5126     -1.6186      4.3932      3.5126  Siess     
    0.175000      3.5139     -1.6024      4.3939      3.5139  Siess     
    0.180000      3.5153     -1.5867      4.3947      3.5153  Siess     
    0.185000      3.5166     -1.5714      4.3954      3.5166  Siess     
    0.190000      3.5178     -1.5566      4.3961      3.5178  Siess     
    0.195000      3.5190     -1.5421      4.3968      3.5190  Siess     
    0.200000      3.5202     -1.5280      4.3975      3.5202  Siess     
    0.205000      3.5217     -1.5131      4.3977      3.5217  Siess     
    0.210000      3.5231     -1.4987      4.3979      3.5231  Siess     
    0.215000      3.5244     -1.4845      4.3981      3.5244  Siess     
    0.220000      3.5257     -1.4707      4.3983      3.5257  Siess     
    0.225000      3.5270     -1.4571      4.3985      3.5270  Siess     
    0.230000      3.5283     -1.4439      4.3986      3.5283  Siess     
    0.235000      3.5295     -1.4310      4.3988      3.5295  Siess     
    0.240000      3.5307     -1.4183      4.3990      3.5307  Siess     
    0.245000      3.5319     -1.4059      4.3991      3.5319  Siess     
    0.250000      3.5331     -1.3938      4.3993      3.5331  Siess     
    0.255000      3.5343     -1.3822      4.4000      3.5343  Siess     
    0.260000      3.5355     -1.3708      4.4006      3.5355  Siess     
    0.265000      3.5366     -1.3596      4.4013      3.5366  Siess     
    0.270000      3.5377     -1.3487      4.4019      3.5377  Siess     
    0.275000      3.5388     -1.3379      4.4026      3.5388  Siess     
    0.280000      3.5399     -1.3274      4.4032      3.5399  Siess     
    0.285000      3.5410     -1.3170      4.4038      3.5410  Siess     
    0.290000      3.5420     -1.3068      4.4044      3.5420  Siess     
    0.295000      3.5430     -1.2968      4.4050      3.5430  Siess     
    0.300000      3.5440     -1.2869      4.4056      3.5440  Siess     
    0.305000      3.5451     -1.2767      4.4066      3.5451  Siess     
    0.310000      3.5462     -1.2667      4.4076      3.5462  Siess     
    0.315000      3.5472     -1.2568      4.4086      3.5472  Siess     
    0.320000      3.5482     -1.2470      4.4096      3.5482  Siess     
    0.325000      3.5493     -1.2374      4.4105      3.5493  Siess     
    0.330000      3.5503     -1.2280      4.4114      3.5503  Siess     
    0.335000      3.5512     -1.2187      4.4124      3.5512  Siess     
    0.340000      3.5522     -1.2096      4.4133      3.5522  Siess     
    0.345000      3.5532     -1.2005      4.4142      3.5532  Siess     
    0.350000      3.5541     -1.1916      4.4151      3.5541  Siess     
    0.355000      3.5550     -1.1829      4.4160      3.5550  Siess     
    0.360000      3.5559     -1.1742      4.4168      3.5559  Siess     
    0.365000      3.5568     -1.1657      4.4177      3.5568  Siess     
    0.370000      3.5577     -1.1573      4.4185      3.5577  Siess     
    0.375000      3.5586     -1.1490      4.4193      3.5586  Siess     
    0.380000      3.5594     -1.1408      4.4202      3.5594  Siess     
    0.385000      3.5603     -1.1327      4.4210      3.5603  Siess     
    0.390000      3.5611     -1.1248      4.4218      3.5611  Siess     
    0.395000      3.5620     -1.1169      4.4225      3.5620  Siess     
    0.400000      3.5628     -1.1091      4.4233      3.5628  Siess     
    0.405000      3.5635     -1.1011      4.4242      3.5635  Siess     
    0.410000      3.5642     -1.0931      4.4252      3.5642  Siess     
    0.415000      3.5649     -1.0853      4.4261      3.5649  Siess     
    0.420000      3.5656     -1.0776      4.4269      3.5656  Siess     
    0.425000      3.5663     -1.0699      4.4278      3.5663  Siess     
    0.430000      3.5670     -1.0624      4.4287      3.5670  Siess     
    0.435000      3.5677     -1.0549      4.4296      3.5677  Siess     
    0.440000      3.5683     -1.0475      4.4304      3.5683  Siess     
    0.445000      3.5690     -1.0402      4.4312      3.5690  Siess     
