    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4667     -1.0701      3.3959      3.4667  Siess     
    0.105000      3.4693     -1.0645      3.4227      3.4693  Siess     
    0.110000      3.4718     -1.0591      3.4483      3.4718  Siess     
    0.115000      3.4742     -1.0541      3.4727      3.4742  Siess     
    0.120000      3.4765     -1.0492      3.4960      3.4765  Siess     
    0.125000      3.4787     -1.0445      3.5185      3.4787  Siess     
    0.130000      3.4809     -1.0400      3.5400      3.4809  Siess     
    0.135000      3.4817     -1.0052      3.5236      3.4817  Siess     
    0.140000      3.4826     -0.9716      3.5079      3.4826  Siess     
    0.145000      3.4833     -0.9392      3.4927      3.4833  Siess     
    0.150000      3.4841     -0.9079      3.4780      3.4841  Siess     
    0.155000      3.4849     -0.8776      3.4638      3.4849  Siess     
    0.160000      3.4856     -0.8483      3.4500      3.4856  Siess     
    0.165000      3.4859     -0.8032      3.4181      3.4859  Siess     
    0.170000      3.4863     -0.7594      3.3872      3.4863  Siess     
    0.175000      3.4866     -0.7169      3.3571      3.4866  Siess     
    0.180000      3.4869     -0.6756      3.3279      3.4869  Siess     
    0.185000      3.4872     -0.6355      3.2996      3.4872  Siess     
    0.190000      3.4875     -0.5964      3.2719      3.4875  Siess     
    0.195000      3.4878     -0.5583      3.2450      3.4878  Siess     
    0.200000      3.4881     -0.5212      3.2188      3.4881  Siess     
    0.205000      3.4902     -0.5077      3.2244      3.4902  Siess     
    0.210000      3.4924     -0.4945      3.2300      3.4924  Siess     
    0.215000      3.4944     -0.4816      3.2354      3.4944  Siess     
    0.220000      3.4964     -0.4690      3.2406      3.4964  Siess     
    0.225000      3.4984     -0.4567      3.2458      3.4984  Siess     
    0.230000      3.5003     -0.4447      3.2509      3.5003  Siess     
    0.235000      3.5022     -0.4329      3.2558      3.5022  Siess     
    0.240000      3.5040     -0.4214      3.2606      3.5040  Siess     
    0.245000      3.5058     -0.4101      3.2654      3.5058  Siess     
    0.250000      3.5076     -0.3990      3.2700      3.5076  Siess     
    0.255000      3.5096     -0.3767      3.2646      3.5096  Siess     
    0.260000      3.5116     -0.3547      3.2592      3.5116  Siess     
    0.265000      3.5135     -0.3332      3.2540      3.5135  Siess     
    0.270000      3.5154     -0.3121      3.2489      3.5154  Siess     
    0.275000      3.5173     -0.2914      3.2439      3.5173  Siess     
