    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4877     -1.7381      4.1794      3.4877  Siess     
    0.105000      3.4896     -1.7068      4.1768      3.4896  Siess     
    0.110000      3.4914     -1.6769      4.1743      3.4914  Siess     
    0.115000      3.4931     -1.6484      4.1719      3.4931  Siess     
    0.120000      3.4948     -1.6211      4.1696      3.4948  Siess     
    0.125000      3.4963     -1.5949      4.1674      3.4963  Siess     
    0.130000      3.4979     -1.5697      4.1653      3.4979  Siess     
    0.135000      3.4994     -1.5503      4.1677      3.4994  Siess     
    0.140000      3.5008     -1.5315      4.1701      3.5008  Siess     
    0.145000      3.5023     -1.5134      4.1723      3.5023  Siess     
    0.150000      3.5036     -1.4960      4.1745      3.5036  Siess     
    0.155000      3.5049     -1.4791      4.1766      3.5049  Siess     
    0.160000      3.5062     -1.4627      4.1786      3.5062  Siess     
    0.165000      3.5077     -1.4474      4.1819      3.5077  Siess     
    0.170000      3.5091     -1.4325      4.1851      3.5091  Siess     
    0.175000      3.5105     -1.4180      4.1882      3.5105  Siess     
    0.180000      3.5119     -1.4040      4.1912      3.5119  Siess     
    0.185000      3.5132     -1.3904      4.1941      3.5132  Siess     
    0.190000      3.5145     -1.3771      4.1970      3.5145  Siess     
    0.195000      3.5157     -1.3641      4.1998      3.5157  Siess     
    0.200000      3.5170     -1.3515      4.2025      3.5170  Siess     
    0.205000      3.5183     -1.3373      4.2034      3.5183  Siess     
    0.210000      3.5197     -1.3235      4.2042      3.5197  Siess     
    0.215000      3.5210     -1.3100      4.2051      3.5210  Siess     
    0.220000      3.5222     -1.2968      4.2059      3.5222  Siess     
    0.225000      3.5235     -1.2839      4.2067      3.5235  Siess     
    0.230000      3.5247     -1.2713      4.2075      3.5247  Siess     
    0.235000      3.5259     -1.2589      4.2083      3.5259  Siess     
    0.240000      3.5271     -1.2468      4.2090      3.5271  Siess     
    0.245000      3.5282     -1.2350      4.2098      3.5282  Siess     
    0.250000      3.5293     -1.2234      4.2105      3.5293  Siess     
    0.255000      3.5306     -1.2126      4.2121      3.5306  Siess     
    0.260000      3.5318     -1.2020      4.2136      3.5318  Siess     
    0.265000      3.5330     -1.1916      4.2150      3.5330  Siess     
    0.270000      3.5342     -1.1814      4.2165      3.5342  Siess     
    0.275000      3.5353     -1.1713      4.2179      3.5353  Siess     
    0.280000      3.5365     -1.1615      4.2193      3.5365  Siess     
    0.285000      3.5376     -1.1518      4.2207      3.5376  Siess     
    0.290000      3.5387     -1.1423      4.2220      3.5387  Siess     
    0.295000      3.5397     -1.1330      4.2234      3.5397  Siess     
    0.300000      3.5408     -1.1238      4.2247      3.5408  Siess     
    0.305000      3.5420     -1.1138      4.2261      3.5420  Siess     
    0.310000      3.5431     -1.1040      4.2274      3.5431  Siess     
    0.315000      3.5442     -1.0943      4.2288      3.5442  Siess     
    0.320000      3.5453     -1.0848      4.2301      3.5453  Siess     
    0.325000      3.5464     -1.0754      4.2314      3.5464  Siess     
    0.330000      3.5475     -1.0662      4.2327      3.5475  Siess     
    0.335000      3.5485     -1.0571      4.2340      3.5485  Siess     
    0.340000      3.5496     -1.0482      4.2352      3.5496  Siess     
    0.345000      3.5506     -1.0394      4.2364      3.5506  Siess     
    0.350000      3.5516     -1.0307      4.2376      3.5516  Siess     
    0.355000      3.5526     -1.0221      4.2388      3.5526  Siess     
    0.360000      3.5536     -1.0136      4.2400      3.5536  Siess     
    0.365000      3.5546     -1.0053      4.2412      3.5546  Siess     
    0.370000      3.5555     -0.9971      4.2423      3.5555  Siess     
    0.375000      3.5565     -0.9890      4.2434      3.5565  Siess     
    0.380000      3.5574     -0.9810      4.2446      3.5574  Siess     
    0.385000      3.5583     -0.9731      4.2456      3.5583  Siess     
    0.390000      3.5592     -0.9653      4.2467      3.5592  Siess     
    0.395000      3.5601     -0.9576      4.2478      3.5601  Siess     
    0.400000      3.5610     -0.9500      4.2489      3.5610  Siess     
    0.405000      3.5618     -0.9419      4.2505      3.5618  Siess     
    0.410000      3.5626     -0.9340      4.2520      3.5626  Siess     
    0.415000      3.5634     -0.9262      4.2536      3.5634  Siess     
    0.420000      3.5642     -0.9184      4.2551      3.5642  Siess     
    0.425000      3.5650     -0.9108      4.2567      3.5650  Siess     
    0.430000      3.5658     -0.9032      4.2582      3.5658  Siess     
    0.435000      3.5665     -0.8958      4.2597      3.5665  Siess     
    0.440000      3.5673     -0.8884      4.2611      3.5673  Siess     
    0.445000      3.5680     -0.8811      4.2626      3.5680  Siess     
    0.450000      3.5687     -0.8739      4.2640      3.5687  Siess     
    0.455000      3.5695     -0.8667      4.2655      3.5695  Siess     
    0.460000      3.5702     -0.8597      4.2669      3.5702  Siess     
    0.465000      3.5709     -0.8527      4.2683      3.5709  Siess     
