    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4679     -1.0878      3.4140      3.4679  Siess     
    0.105000      3.4703     -1.0794      3.4374      3.4703  Siess     
    0.110000      3.4726     -1.0714      3.4598      3.4726  Siess     
    0.115000      3.4749     -1.0638      3.4811      3.4749  Siess     
    0.120000      3.4770     -1.0565      3.5016      3.4770  Siess     
    0.125000      3.4790     -1.0495      3.5212      3.4790  Siess     
    0.130000      3.4810     -1.0428      3.5400      3.4810  Siess     
    0.135000      3.4819     -1.0087      3.5255      3.4819  Siess     
    0.140000      3.4827     -0.9759      3.5114      3.4827  Siess     
    0.145000      3.4836     -0.9443      3.4979      3.4836  Siess     
    0.150000      3.4844     -0.9137      3.4849      3.4844  Siess     
    0.155000      3.4851     -0.8842      3.4722      3.4851  Siess     
    0.160000      3.4859     -0.8555      3.4600      3.4859  Siess     
    0.165000      3.4866     -0.8205      3.4399      3.4866  Siess     
    0.170000      3.4873     -0.7866      3.4205      3.4873  Siess     
    0.175000      3.4879     -0.7536      3.4016      3.4879  Siess     
    0.180000      3.4886     -0.7216      3.3832      3.4886  Siess     
    0.185000      3.4892     -0.6904      3.3654      3.4892  Siess     
    0.190000      3.4898     -0.6601      3.3480      3.4898  Siess     
    0.195000      3.4904     -0.6305      3.3310      3.4904  Siess     
    0.200000      3.4910     -0.6017      3.3145      3.4910  Siess     
    0.205000      3.4930     -0.5929      3.3240      3.4930  Siess     
    0.210000      3.4950     -0.5844      3.3332      3.4950  Siess     
    0.215000      3.4969     -0.5760      3.3422      3.4969  Siess     
    0.220000      3.4987     -0.5679      3.3510      3.4987  Siess     
    0.225000      3.5005     -0.5599      3.3596      3.5005  Siess     
    0.230000      3.5023     -0.5521      3.3681      3.5023  Siess     
    0.235000      3.5041     -0.5444      3.3763      3.5041  Siess     
    0.240000      3.5058     -0.5369      3.3844      3.5058  Siess     
    0.245000      3.5074     -0.5296      3.3923      3.5074  Siess     
    0.250000      3.5091     -0.5224      3.4000      3.5091  Siess     
    0.255000      3.5111     -0.5265      3.4212      3.5111  Siess     
    0.260000      3.5131     -0.5305      3.4420      3.5131  Siess     
    0.265000      3.5151     -0.5344      3.4624      3.5151  Siess     
    0.270000      3.5170     -0.5382      3.4824      3.5170  Siess     
    0.275000      3.5189     -0.5419      3.5021      3.5189  Siess     
    0.280000      3.5207     -0.5456      3.5214      3.5207  Siess     
    0.285000      3.5226     -0.5492      3.5403      3.5226  Siess     
    0.290000      3.5244     -0.5528      3.5590      3.5244  Siess     
    0.295000      3.5261     -0.5563      3.5773      3.5261  Siess     
    0.300000      3.5278     -0.5597      3.5953      3.5278  Siess     
    0.305000      3.5295     -0.5522      3.6010      3.5295  Siess     
    0.310000      3.5310     -0.5448      3.6066      3.5310  Siess     
    0.315000      3.5326     -0.5374      3.6121      3.5326  Siess     
    0.320000      3.5341     -0.5302      3.6176      3.5341  Siess     
    0.325000      3.5357     -0.5232      3.6230      3.5357  Siess     
    0.330000      3.5371     -0.5162      3.6282      3.5371  Siess     
    0.335000      3.5386     -0.5093      3.6334      3.5386  Siess     
    0.340000      3.5400     -0.5025      3.6386      3.5400  Siess     
    0.345000      3.5415     -0.4959      3.6436      3.5415  Siess     
    0.350000      3.5429     -0.4893      3.6486      3.5429  Siess     
    0.355000      3.5443     -0.4828      3.6535      3.5443  Siess     
    0.360000      3.5456     -0.4764      3.6583      3.5456  Siess     
    0.365000      3.5470     -0.4701      3.6631      3.5470  Siess     
    0.370000      3.5483     -0.4639      3.6678      3.5483  Siess     
    0.375000      3.5496     -0.4578      3.6724      3.5496  Siess     
    0.380000      3.5509     -0.4517      3.6770      3.5509  Siess     
    0.385000      3.5522     -0.4457      3.6815      3.5522  Siess     
    0.390000      3.5534     -0.4398      3.6860      3.5534  Siess     
    0.395000      3.5547     -0.4340      3.6904      3.5547  Siess     
    0.400000      3.5559     -0.4283      3.6947      3.5559  Siess     
    0.405000      3.5570     -0.4212      3.6982      3.5570  Siess     
    0.410000      3.5581     -0.4143      3.7016      3.5581  Siess     
    0.415000      3.5591     -0.4075      3.7049      3.5591  Siess     
    0.420000      3.5602     -0.4007      3.7082      3.5602  Siess     
    0.425000      3.5612     -0.3940      3.7115      3.5612  Siess     
    0.430000      3.5623     -0.3874      3.7147      3.5623  Siess     
    0.435000      3.5633     -0.3809      3.7179      3.5633  Siess     
    0.440000      3.5643     -0.3744      3.7211      3.5643  Siess     
    0.445000      3.5653     -0.3680      3.7242      3.5653  Siess     
    0.450000      3.5663     -0.3617      3.7273      3.5663  Siess     
    0.455000      3.5672     -0.3555      3.7303      3.5672  Siess     
    0.460000      3.5682     -0.3493      3.7333      3.5682  Siess     
    0.465000      3.5691     -0.3432      3.7363      3.5691  Siess     
    0.470000      3.5701     -0.3372      3.7393      3.5701  Siess     
    0.475000      3.5710     -0.3312      3.7422      3.5710  Siess     
    0.480000      3.5719     -0.3253      3.7451      3.5719  Siess     
    0.485000      3.5728     -0.3194      3.7480      3.5728  Siess     
    0.490000      3.5737     -0.3136      3.7508      3.5737  Siess     
    0.495000      3.5746     -0.3079      3.7536      3.5746  Siess     
    0.500000      3.5755     -0.3022      3.7564      3.5755  Siess     
    0.505000      3.5763     -0.2961      3.7576      3.5763  Siess     
    0.510000      3.5771     -0.2900      3.7589      3.5771  Siess     
    0.515000      3.5779     -0.2840      3.7601      3.5779  Siess     
    0.520000      3.5787     -0.2780      3.7613      3.5787  Siess     
    0.525000      3.5795     -0.2721      3.7625      3.5795  Siess     
    0.530000      3.5803     -0.2663      3.7637      3.5803  Siess     
    0.535000      3.5810     -0.2605      3.7649      3.5810  Siess     
    0.540000      3.5818     -0.2547      3.7661      3.5818  Siess     
    0.545000      3.5825     -0.2490      3.7673      3.5825  Siess     
    0.550000      3.5833     -0.2434      3.7684      3.5833  Siess     
