    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4856     -1.5964      4.0224      3.4856  Siess     
    0.105000      3.4873     -1.5654      4.0192      3.4873  Siess     
    0.110000      3.4890     -1.5358      4.0162      3.4890  Siess     
    0.115000      3.4906     -1.5076      4.0133      3.4906  Siess     
    0.120000      3.4921     -1.4805      4.0105      3.4921  Siess     
    0.125000      3.4936     -1.4546      4.0078      3.4936  Siess     
    0.130000      3.4950     -1.4297      4.0053      3.4950  Siess     
    0.135000      3.4965     -1.4129      4.0113      3.4965  Siess     
    0.140000      3.4980     -1.3966      4.0170      3.4980  Siess     
    0.145000      3.4994     -1.3810      4.0226      3.4994  Siess     
    0.150000      3.5008     -1.3659      4.0280      3.5008  Siess     
    0.155000      3.5021     -1.3513      4.0332      3.5021  Siess     
    0.160000      3.5034     -1.3371      4.0382      3.5034  Siess     
    0.165000      3.5048     -1.3240      4.0440      3.5048  Siess     
    0.170000      3.5062     -1.3113      4.0496      3.5062  Siess     
    0.175000      3.5076     -1.2989      4.0551      3.5076  Siess     
    0.180000      3.5089     -1.2869      4.0604      3.5089  Siess     
    0.185000      3.5101     -1.2752      4.0656      3.5101  Siess     
    0.190000      3.5114     -1.2639      4.0706      3.5114  Siess     
    0.195000      3.5126     -1.2528      4.0755      3.5126  Siess     
    0.200000      3.5137     -1.2420      4.0803      3.5137  Siess     
    0.205000      3.5151     -1.2283      4.0817      3.5151  Siess     
    0.210000      3.5164     -1.2148      4.0831      3.5164  Siess     
    0.215000      3.5178     -1.2018      4.0845      3.5178  Siess     
    0.220000      3.5190     -1.1890      4.0858      3.5190  Siess     
    0.225000      3.5203     -1.1765      4.0871      3.5203  Siess     
    0.230000      3.5215     -1.1642      4.0883      3.5215  Siess     
    0.235000      3.5227     -1.1523      4.0895      3.5227  Siess     
    0.240000      3.5239     -1.1405      4.0907      3.5239  Siess     
    0.245000      3.5250     -1.1291      4.0919      3.5250  Siess     
    0.250000      3.5262     -1.1178      4.0931      3.5262  Siess     
    0.255000      3.5275     -1.1078      4.0957      3.5275  Siess     
    0.260000      3.5287     -1.0980      4.0983      3.5287  Siess     
    0.265000      3.5300     -1.0884      4.1009      3.5300  Siess     
    0.270000      3.5312     -1.0790      4.1034      3.5312  Siess     
    0.275000      3.5324     -1.0697      4.1058      3.5324  Siess     
    0.280000      3.5336     -1.0606      4.1082      3.5336  Siess     
    0.285000      3.5347     -1.0517      4.1106      3.5347  Siess     
    0.290000      3.5358     -1.0429      4.1129      3.5358  Siess     
    0.295000      3.5370     -1.0343      4.1152      3.5370  Siess     
    0.300000      3.5381     -1.0258      4.1174      3.5381  Siess     
    0.305000      3.5393     -1.0160      4.1192      3.5393  Siess     
    0.310000      3.5406     -1.0063      4.1210      3.5406  Siess     
    0.315000      3.5418     -0.9968      4.1227      3.5418  Siess     
    0.320000      3.5430     -0.9875      4.1244      3.5430  Siess     
    0.325000      3.5442     -0.9783      4.1261      3.5442  Siess     
    0.330000      3.5453     -0.9692      4.1278      3.5453  Siess     
    0.335000      3.5465     -0.9603      4.1294      3.5465  Siess     
    0.340000      3.5476     -0.9515      4.1310      3.5476  Siess     
    0.345000      3.5487     -0.9428      4.1326      3.5487  Siess     
    0.350000      3.5498     -0.9343      4.1342      3.5498  Siess     
    0.355000      3.5509     -0.9259      4.1357      3.5509  Siess     
    0.360000      3.5520     -0.9176      4.1372      3.5520  Siess     
    0.365000      3.5530     -0.9094      4.1387      3.5530  Siess     
    0.370000      3.5540     -0.9013      4.1402      3.5540  Siess     
    0.375000      3.5551     -0.8933      4.1417      3.5551  Siess     
    0.380000      3.5561     -0.8855      4.1431      3.5561  Siess     
    0.385000      3.5571     -0.8777      4.1445      3.5571  Siess     
