    # M_init       log T       log L       log g    log T WR  Source    
    # (Msun)    (Kelvin)      (Lsun)          ()    (Kelvin)  ()        
    0.100000      3.4878     -1.7472      4.1900      3.4878  Siess     
    0.105000      3.4897     -1.7158      4.1873      3.4897  Siess     
    0.110000      3.4915     -1.6859      4.1847      3.4915  Siess     
    0.115000      3.4933     -1.6573      4.1822      3.4933  Siess     
    0.120000      3.4949     -1.6299      4.1799      3.4949  Siess     
    0.125000      3.4965     -1.6036      4.1776      3.4965  Siess     
    0.130000      3.4981     -1.5784      4.1754      3.4981  Siess     
    0.135000      3.4996     -1.5588      4.1776      3.4996  Siess     
    0.140000      3.5011     -1.5400      4.1797      3.5011  Siess     
    0.145000      3.5025     -1.5217      4.1817      3.5025  Siess     
    0.150000      3.5038     -1.5041      4.1837      3.5038  Siess     
    0.155000      3.5051     -1.4871      4.1856      3.5051  Siess     
    0.160000      3.5064     -1.4706      4.1875      3.5064  Siess     
    0.165000      3.5079     -1.4553      4.1907      3.5079  Siess     
    0.170000      3.5093     -1.4404      4.1939      3.5093  Siess     
    0.175000      3.5107     -1.4260      4.1969      3.5107  Siess     
    0.180000      3.5121     -1.4119      4.1999      3.5121  Siess     
    0.185000      3.5134     -1.3983      4.2028      3.5134  Siess     
    0.190000      3.5147     -1.3850      4.2056      3.5147  Siess     
    0.195000      3.5159     -1.3720      4.2084      3.5159  Siess     
    0.200000      3.5171     -1.3594      4.2111      3.5171  Siess     
    0.205000      3.5185     -1.3451      4.2118      3.5185  Siess     
    0.210000      3.5198     -1.3312      4.2125      3.5198  Siess     
    0.215000      3.5211     -1.3175      4.2133      3.5211  Siess     
    0.220000      3.5224     -1.3042      4.2140      3.5224  Siess     
    0.225000      3.5237     -1.2912      4.2146      3.5237  Siess     
    0.230000      3.5249     -1.2785      4.2153      3.5249  Siess     
    0.235000      3.5261     -1.2660      4.2160      3.5261  Siess     
    0.240000      3.5272     -1.2539      4.2166      3.5272  Siess     
    0.245000      3.5284     -1.2419      4.2172      3.5284  Siess     
    0.250000      3.5295     -1.2302      4.2178      3.5295  Siess     
    0.255000      3.5307     -1.2194      4.2194      3.5307  Siess     
    0.260000      3.5320     -1.2089      4.2209      3.5320  Siess     
    0.265000      3.5332     -1.1985      4.2224      3.5332  Siess     
    0.270000      3.5343     -1.1883      4.2239      3.5343  Siess     
    0.275000      3.5355     -1.1783      4.2253      3.5355  Siess     
    0.280000      3.5366     -1.1685      4.2267      3.5366  Siess     
    0.285000      3.5378     -1.1588      4.2281      3.5378  Siess     
    0.290000      3.5389     -1.1494      4.2295      3.5389  Siess     
    0.295000      3.5399     -1.1400      4.2308      3.5399  Siess     
    0.300000      3.5410     -1.1309      4.2322      3.5410  Siess     
    0.305000      3.5422     -1.1209      4.2336      3.5422  Siess     
    0.310000      3.5433     -1.1110      4.2350      3.5433  Siess     
    0.315000      3.5444     -1.1013      4.2363      3.5444  Siess     
    0.320000      3.5455     -1.0917      4.2377      3.5455  Siess     
    0.325000      3.5466     -1.0823      4.2390      3.5466  Siess     
    0.330000      3.5477     -1.0731      4.2403      3.5477  Siess     
    0.335000      3.5487     -1.0639      4.2416      3.5487  Siess     
    0.340000      3.5498     -1.0550      4.2429      3.5498  Siess     
    0.345000      3.5508     -1.0461      4.2441      3.5508  Siess     
    0.350000      3.5518     -1.0374      4.2453      3.5518  Siess     
    0.355000      3.5528     -1.0288      4.2465      3.5528  Siess     
    0.360000      3.5538     -1.0203      4.2477      3.5538  Siess     
    0.365000      3.5547     -1.0119      4.2489      3.5547  Siess     
    0.370000      3.5557     -1.0037      4.2501      3.5557  Siess     
    0.375000      3.5566     -0.9955      4.2512      3.5566  Siess     
    0.380000      3.5575     -0.9875      4.2524      3.5575  Siess     
    0.385000      3.5585     -0.9795      4.2535      3.5585  Siess     
    0.390000      3.5594     -0.9717      4.2546      3.5594  Siess     
    0.395000      3.5602     -0.9640      4.2557      3.5602  Siess     
    0.400000      3.5611     -0.9564      4.2568      3.5611  Siess     
    0.405000      3.5619     -0.9484      4.2584      3.5619  Siess     
    0.410000      3.5627     -0.9405      4.2600      3.5627  Siess     
    0.415000      3.5635     -0.9327      4.2616      3.5635  Siess     
    0.420000      3.5643     -0.9250      4.2632      3.5643  Siess     
    0.425000      3.5651     -0.9174      4.2648      3.5651  Siess     
    0.430000      3.5658     -0.9099      4.2663      3.5658  Siess     
    0.435000      3.5666     -0.9024      4.2678      3.5666  Siess     
    0.440000      3.5673     -0.8951      4.2694      3.5673  Siess     
    0.445000      3.5681     -0.8878      4.2708      3.5681  Siess     
    0.450000      3.5688     -0.8806      4.2723      3.5688  Siess     
    0.455000      3.5695     -0.8735      4.2738      3.5695  Siess     
    0.460000      3.5702     -0.8665      4.2752      3.5702  Siess     
    0.465000      3.5709     -0.8596      4.2767      3.5709  Siess     
    0.470000      3.5716     -0.8527      4.2781      3.5716  Siess     
    0.475000      3.5723     -0.8459      4.2795      3.5723  Siess     
    0.480000      3.5730     -0.8392      4.2809      3.5730  Siess     
    0.485000      3.5737     -0.8325      4.2822      3.5737  Siess     
    0.490000      3.5743     -0.8259      4.2836      3.5743  Siess     
    0.495000      3.5750     -0.8194      4.2849      3.5750  Siess     
    0.500000      3.5756     -0.8129      4.2863      3.5756  Siess     
    0.505000      3.5763     -0.8064      4.2868      3.5763  Siess     
    0.510000      3.5769     -0.7999      4.2873      3.5769  Siess     
    0.515000      3.5775     -0.7935      4.2878      3.5775  Siess     
    0.520000      3.5780     -0.7872      4.2883      3.5780  Siess     
    0.525000      3.5786     -0.7809      4.2888      3.5786  Siess     
    0.530000      3.5792     -0.7747      4.2892      3.5792  Siess     
    0.535000      3.5798     -0.7686      4.2897      3.5798  Siess     
    0.540000      3.5804     -0.7625      4.2902      3.5804  Siess     
    0.545000      3.5809     -0.7564      4.2907      3.5809  Siess     
    0.550000      3.5815     -0.7504      4.2912      3.5815  Siess     
    0.555000      3.5820     -0.7445      4.2916      3.5820  Siess     
    0.560000      3.5826     -0.7386      4.2921      3.5826  Siess     
    0.565000      3.5831     -0.7328      4.2925      3.5831  Siess     
    0.570000      3.5837     -0.7270      4.2930      3.5837  Siess     
    0.575000      3.5842     -0.7213      4.2934      3.5842  Siess     
    0.580000      3.5847     -0.7156      4.2939      3.5847  Siess     
    0.585000      3.5852     -0.7100      4.2943      3.5852  Siess     
    0.590000      3.5858     -0.7044      4.2948      3.5858  Siess     
    0.595000      3.5863     -0.6989      4.2952      3.5863  Siess     
    0.600000      3.5868     -0.6934      4.2956      3.5868  Siess     
    0.605000      3.5873     -0.6874      4.2957      3.5873  Siess     
    0.610000      3.5879     -0.6814      4.2957      3.5879  Siess     
    0.615000      3.5884     -0.6755      4.2957      3.5884  Siess     
    0.620000      3.5889     -0.6697      4.2958      3.5889  Siess     
    0.625000      3.5895     -0.6639      4.2958      3.5895  Siess     
    0.630000      3.5900     -0.6581      4.2958      3.5900  Siess     
    0.635000      3.5905     -0.6524      4.2959      3.5905  Siess     
    0.640000      3.5910     -0.6468      4.2959      3.5910  Siess     
    0.645000      3.5915     -0.6411      4.2959      3.5915  Siess     
    0.650000      3.5920     -0.6356      4.2960      3.5920  Siess     
    0.655000      3.5925     -0.6300      4.2960      3.5925  Siess     
    0.660000      3.5930     -0.6245      4.2960      3.5930  Siess     
    0.665000      3.5935     -0.6191      4.2961      3.5935  Siess     
    0.670000      3.5940     -0.6137      4.2961      3.5940  Siess     
    0.675000      3.5945     -0.6083      4.2961      3.5945  Siess     
    0.680000      3.5950     -0.6030      4.2962      3.5950  Siess     
    0.685000      3.5954     -0.5977      4.2962      3.5954  Siess     
    0.690000      3.5959     -0.5924      4.2962      3.5959  Siess     
    0.695000      3.5964     -0.5872      4.2963      3.5964  Siess     
    0.700000      3.5969     -0.5820      4.2963      3.5969  Siess     
    0.705000      3.5974     -0.5775      4.2967      3.5974  Siess     
    0.710000      3.5979     -0.5730      4.2970      3.5979  Siess     
    0.715000      3.5985     -0.5685      4.2974      3.5985  Siess     
    0.720000      3.5990     -0.5640      4.2977      3.5990  Siess     
    0.725000      3.5996     -0.5596      4.2980      3.5996  Siess     
    0.730000      3.6001     -0.5552      4.2984      3.6001  Siess     
    0.735000      3.6006     -0.5509      4.2987      3.6006  Siess     
    0.740000      3.6011     -0.5466      4.2991      3.6011  Siess     
    0.745000      3.6016     -0.5423      4.2994      3.6016  Siess     
    0.750000      3.6021     -0.5380      4.2997      3.6021  Siess     
    0.755000      3.6027     -0.5338      4.3001      3.6027  Siess     
    0.760000      3.6032     -0.5295      4.3004      3.6032  Siess     
    0.765000      3.6037     -0.5254      4.3007      3.6037  Siess     
    0.770000      3.6042     -0.5212      4.3010      3.6042  Siess     
    0.775000      3.6047     -0.5171      4.3014      3.6047  Siess     
    0.780000      3.6051     -0.5130      4.3017      3.6051  Siess     
    0.785000      3.6056     -0.5089      4.3020      3.6056  Siess     
    0.790000      3.6061     -0.5048      4.3023      3.6061  Siess     
    0.795000      3.6066     -0.5008      4.3026      3.6066  Siess     
    0.800000      3.6071     -0.4968      4.3029      3.6071  Siess     
    0.805000      3.6077     -0.4921      4.3029      3.6077  Siess     
    0.810000      3.6083     -0.4874      4.3029      3.6083  Siess     
    0.815000      3.6089     -0.4827      4.3029      3.6089  Siess     
    0.820000      3.6094     -0.4781      4.3029      3.6094  Siess     
    0.825000      3.6100     -0.4734      4.3029      3.6100  Siess     
    0.830000      3.6106     -0.4689      4.3029      3.6106  Siess     
    0.835000      3.6112     -0.4643      4.3029      3.6112  Siess     
    0.840000      3.6117     -0.4598      4.3028      3.6117  Siess     
    0.845000      3.6123     -0.4553      4.3028      3.6123  Siess     
    0.850000      3.6129     -0.4508      4.3028      3.6129  Siess     
    0.855000      3.6134     -0.4463      4.3028      3.6134  Siess     
    0.860000      3.6140     -0.4419      4.3028      3.6140  Siess     
    0.865000      3.6146     -0.4375      4.3028      3.6146  Siess     
    0.870000      3.6151     -0.4331      4.3028      3.6151  Siess     
    0.875000      3.6157     -0.4288      4.3028      3.6157  Siess     
    0.880000      3.6162     -0.4244      4.3027      3.6162  Siess     
    0.885000      3.6167     -0.4201      4.3027      3.6167  Siess     
    0.890000      3.6173     -0.4159      4.3027      3.6173  Siess     
    0.895000      3.6178     -0.4116      4.3027      3.6178  Siess     
    0.900000      3.6183     -0.4074      4.3027      3.6183  Siess     
    0.905000      3.6190     -0.4025      4.3023      3.6190  Siess     
    0.910000      3.6197     -0.3976      4.3019      3.6197  Siess     
    0.915000      3.6203     -0.3928      4.3015      3.6203  Siess     
    0.920000      3.6210     -0.3880      4.3012      3.6210  Siess     
    0.925000      3.6216     -0.3832      4.3008      3.6216  Siess     
    0.930000      3.6223     -0.3784      4.3004      3.6223  Siess     
    0.935000      3.6229     -0.3737      4.3000      3.6229  Siess     
    0.940000      3.6236     -0.3690      4.2997      3.6236  Siess     
    0.945000      3.6242     -0.3643      4.2993      3.6242  Siess     
    0.950000      3.6249     -0.3596      4.2989      3.6249  Siess     
    0.955000      3.6255     -0.3550      4.2985      3.6255  Siess     
    0.960000      3.6261     -0.3504      4.2982      3.6261  Siess     
    0.965000      3.6267     -0.3458      4.2978      3.6267  Siess     
    0.970000      3.6274     -0.3412      4.2975      3.6274  Siess     
    0.975000      3.6280     -0.3367      4.2971      3.6280  Siess     
    0.980000      3.6286     -0.3322      4.2967      3.6286  Siess     
    0.985000      3.6292     -0.3277      4.2964      3.6292  Siess     
    0.990000      3.6298     -0.3232      4.2960      3.6298  Siess     
    0.995000      3.6304     -0.3187      4.2957      3.6304  Siess     
    1.000000      3.6310     -0.3143      4.2953      3.6310  Siess     
    1.005000      3.6317     -0.3090      4.2943      3.6317  Siess     
    1.010000      3.6324     -0.3038      4.2934      3.6324  Siess     
    1.015000      3.6331     -0.2985      4.2924      3.6331  Siess     
    1.020000      3.6338     -0.2933      4.2915      3.6338  Siess     
    1.025000      3.6345     -0.2881      4.2905      3.6345  Siess     
    1.030000      3.6352     -0.2830      4.2895      3.6352  Siess     
    1.035000      3.6358     -0.2779      4.2886      3.6358  Siess     
    1.040000      3.6365     -0.2727      4.2877      3.6365  Siess     
    1.045000      3.6372     -0.2677      4.2867      3.6372  Siess     
    1.050000      3.6378     -0.2626      4.2858      3.6378  Siess     
    1.055000      3.6385     -0.2576      4.2849      3.6385  Siess     
    1.060000      3.6392     -0.2526      4.2839      3.6392  Siess     
    1.065000      3.6398     -0.2476      4.2830      3.6398  Siess     
    1.070000      3.6405     -0.2426      4.2821      3.6405  Siess     
    1.075000      3.6411     -0.2377      4.2812      3.6411  Siess     
    1.080000      3.6418     -0.2328      4.2803      3.6418  Siess     
    1.085000      3.6424     -0.2279      4.2794      3.6424  Siess     
    1.090000      3.6431     -0.2230      4.2785      3.6431  Siess     
    1.095000      3.6437     -0.2181      4.2776      3.6437  Siess     
    1.100000      3.6443     -0.2133      4.2767      3.6443  Siess     
    1.105000      3.6452     -0.2070      4.2757      3.6452  Siess     
    1.110000      3.6461     -0.2007      4.2746      3.6461  Siess     
    1.115000      3.6469     -0.1945      4.2736      3.6469  Siess     
    1.120000      3.6478     -0.1883      4.2726      3.6478  Siess     
    1.125000      3.6487     -0.1821      4.2716      3.6487  Siess     
    1.130000      3.6495     -0.1760      4.2706      3.6495  Siess     
    1.135000      3.6504     -0.1698      4.2696      3.6504  Siess     
    1.140000      3.6512     -0.1637      4.2686      3.6512  Siess     
    1.145000      3.6520     -0.1576      4.2676      3.6520  Siess     
    1.150000      3.6529     -0.1516      4.2666      3.6529  Siess     
    1.155000      3.6537     -0.1456      4.2656      3.6537  Siess     
    1.160000      3.6545     -0.1396      4.2646      3.6545  Siess     
    1.165000      3.6554     -0.1336      4.2636      3.6554  Siess     
    1.170000      3.6562     -0.1277      4.2626      3.6562  Siess     
    1.175000      3.6570     -0.1217      4.2617      3.6570  Siess     
    1.180000      3.6578     -0.1158      4.2607      3.6578  Siess     
    1.185000      3.6586     -0.1100      4.2597      3.6586  Siess     
    1.190000      3.6595     -0.1041      4.2588      3.6595  Siess     
    1.195000      3.6603     -0.0983      4.2578      3.6603  Siess     
    1.200000      3.6611     -0.0925      4.2569      3.6611  Siess     
    1.205000      3.6621     -0.0851      4.2558      3.6621  Siess     
    1.210000      3.6632     -0.0777      4.2547      3.6632  Siess     
    1.215000      3.6643     -0.0703      4.2536      3.6643  Siess     
    1.220000      3.6653     -0.0629      4.2525      3.6653  Siess     
    1.225000      3.6664     -0.0556      4.2515      3.6664  Siess     
    1.230000      3.6674     -0.0484      4.2504      3.6674  Siess     
    1.235000      3.6685     -0.0411      4.2493      3.6685  Siess     
    1.240000      3.6695     -0.0339      4.2482      3.6695  Siess     
    1.245000      3.6705     -0.0267      4.2472      3.6705  Siess     
    1.250000      3.6716     -0.0195      4.2461      3.6716  Siess     
    1.255000      3.6726     -0.0124      4.2451      3.6726  Siess     
    1.260000      3.6736     -0.0053      4.2440      3.6736  Siess     
    1.265000      3.6746      0.0018      4.2430      3.6746  Siess     
    1.270000      3.6756      0.0089      4.2420      3.6756  Siess     
    1.275000      3.6767      0.0159      4.2409      3.6767  Siess     
    1.280000      3.6777      0.0229      4.2399      3.6777  Siess     
    1.285000      3.6787      0.0299      4.2389      3.6787  Siess     
    1.290000      3.6797      0.0368      4.2378      3.6797  Siess     
    1.295000      3.6807      0.0437      4.2368      3.6807  Siess     
    1.300000      3.6817      0.0506      4.2358      3.6817  Siess     
    1.305000      3.6829      0.0597      4.2330      3.6829  Siess     
    1.310000      3.6841      0.0686      4.2303      3.6841  Siess     
    1.315000      3.6852      0.0776      4.2275      3.6852  Siess     
    1.320000      3.6864      0.0865      4.2248      3.6864  Siess     
    1.325000      3.6876      0.0954      4.2220      3.6876  Siess     
    1.330000      3.6888      0.1042      4.2193      3.6888  Siess     
    1.335000      3.6900      0.1131      4.2166      3.6900  Siess     
    1.340000      3.6911      0.1219      4.2139      3.6911  Siess     
    1.345000      3.6923      0.1306      4.2112      3.6923  Siess     
    1.350000      3.6935      0.1393      4.2085      3.6935  Siess     
    1.355000      3.6946      0.1480      4.2058      3.6946  Siess     
    1.360000      3.6958      0.1567      4.2031      3.6958  Siess     
    1.365000      3.6969      0.1653      4.2005      3.6969  Siess     
    1.370000      3.6981      0.1739      4.1978      3.6981  Siess     
    1.375000      3.6992      0.1824      4.1952      3.6992  Siess     
    1.380000      3.7003      0.1910      4.1926      3.7003  Siess     
    1.385000      3.7015      0.1995      4.1900      3.7015  Siess     
    1.390000      3.7026      0.2079      4.1873      3.7026  Siess     
    1.395000      3.7037      0.2164      4.1847      3.7037  Siess     
    1.400000      3.7049      0.2248      4.1822      3.7049  Siess     
    1.405000      3.7063      0.2370      4.1772      3.7063  Siess     
    1.410000      3.7077      0.2491      4.1722      3.7077  Siess     
    1.415000      3.7091      0.2612      4.1673      3.7091  Siess     
    1.420000      3.7106      0.2732      4.1623      3.7106  Siess     
    1.425000      3.7120      0.2852      4.1574      3.7120  Siess     
    1.430000      3.7134      0.2972      4.1525      3.7134  Siess     
    1.435000      3.7148      0.3091      4.1476      3.7148  Siess     
    1.440000      3.7162      0.3210      4.1428      3.7162  Siess     
    1.445000      3.7176      0.3328      4.1379      3.7176  Siess     
    1.450000      3.7190      0.3446      4.1331      3.7190  Siess     
    1.455000      3.7203      0.3564      4.1283      3.7203  Siess     
    1.460000      3.7217      0.3681      4.1235      3.7217  Siess     
    1.465000      3.7231      0.3798      4.1187      3.7231  Siess     
    1.470000      3.7245      0.3914      4.1140      3.7245  Siess     
    1.475000      3.7258      0.4030      4.1092      3.7258  Siess     
    1.480000      3.7272      0.4145      4.1045      3.7272  Siess     
    1.485000      3.7285      0.4261      4.0998      3.7285  Siess     
    1.490000      3.7299      0.4375      4.0951      3.7299  Siess     
    1.495000      3.7312      0.4490      4.0904      3.7312  Siess     
    1.500000      3.7326      0.4604      4.0857      3.7326  Siess     
    1.505000      3.7344      0.4761      4.0789      3.7344  Siess     
    1.510000      3.7362      0.4917      4.0720      3.7362  Siess     
    1.515000      3.7380      0.5073      4.0652      3.7380  Siess     
    1.520000      3.7398      0.5228      4.0584      3.7398  Siess     
    1.525000      3.7416      0.5383      4.0516      3.7416  Siess     
    1.530000      3.7434      0.5538      4.0449      3.7434  Siess     
    1.535000      3.7452      0.5691      4.0381      3.7452  Siess     
    1.540000      3.7470      0.5845      4.0314      3.7470  Siess     
    1.545000      3.7488      0.5998      4.0247      3.7488  Siess     
    1.550000      3.7506      0.6150      4.0181      3.7506  Siess     
    1.555000      3.7523      0.6302      4.0114      3.7523  Siess     
    1.560000      3.7541      0.6453      4.0048      3.7541  Siess     
    1.565000      3.7559      0.6604      3.9982      3.7559  Siess     
    1.570000      3.7576      0.6755      3.9916      3.7576  Siess     
    1.575000      3.7593      0.6905      3.9851      3.7593  Siess     
    1.580000      3.7611      0.7054      3.9785      3.7611  Siess     
    1.585000      3.7628      0.7203      3.9720      3.7628  Siess     
    1.590000      3.7645      0.7352      3.9655      3.7645  Siess     
    1.595000      3.7663      0.7500      3.9590      3.7663  Siess     
    1.600000      3.7680      0.7647      3.9526      3.7680  Siess     
    1.605000      3.7716      0.7790      3.9540      3.7716  Siess     
    1.610000      3.7752      0.7932      3.9554      3.7752  Siess     
    1.615000      3.7789      0.8074      3.9568      3.7789  Siess     
    1.620000      3.7825      0.8215      3.9582      3.7825  Siess     
    1.625000      3.7860      0.8356      3.9596      3.7860  Siess     
    1.630000      3.7896      0.8497      3.9610      3.7896  Siess     
    1.635000      3.7932      0.8637      3.9624      3.7932  Siess     
    1.640000      3.7967      0.8776      3.9637      3.7967  Siess     
    1.645000      3.8003      0.8915      3.9651      3.8003  Siess     
    1.650000      3.8038      0.9054      3.9665      3.8038  Siess     
    1.655000      3.8074      0.9193      3.9679      3.8074  Siess     
    1.660000      3.8109      0.9330      3.9692      3.8109  Siess     
    1.665000      3.8144      0.9468      3.9706      3.8144  Siess     
    1.670000      3.8179      0.9605      3.9719      3.8179  Siess     
    1.675000      3.8213      0.9742      3.9733      3.8213  Siess     
    1.680000      3.8248      0.9878      3.9746      3.8248  Siess     
    1.685000      3.8283      1.0014      3.9760      3.8283  Siess     
    1.690000      3.8317      1.0149      3.9773      3.8317  Siess     
    1.695000      3.8352      1.0285      3.9787      3.8352  Siess     
    1.700000      3.8386      1.0419      3.9800      3.8386  Siess     
    1.705000      3.8400      1.0377      3.9908      3.8400  Siess     
    1.710000      3.8413      1.0334      4.0015      3.8413  Siess     
    1.715000      3.8427      1.0292      4.0123      3.8427  Siess     
    1.720000      3.8441      1.0249      4.0230      3.8441  Siess     
    1.725000      3.8454      1.0207      4.0336      3.8454  Siess     
    1.730000      3.8468      1.0165      4.0443      3.8468  Siess     
    1.735000      3.8481      1.0123      4.0549      3.8481  Siess     
    1.740000      3.8495      1.0082      4.0654      3.8495  Siess     
    1.745000      3.8508      1.0040      4.0760      3.8508  Siess     
    1.750000      3.8521      0.9998      4.0865      3.8521  Siess     
    1.755000      3.8535      0.9957      4.0970      3.8535  Siess     
    1.760000      3.8548      0.9916      4.1074      3.8548  Siess     
    1.765000      3.8561      0.9874      4.1179      3.8561  Siess     
    1.770000      3.8575      0.9833      4.1283      3.8575  Siess     
    1.775000      3.8588      0.9792      4.1386      3.8588  Siess     
    1.780000      3.8601      0.9752      4.1489      3.8601  Siess     
    1.785000      3.8614      0.9711      4.1593      3.8614  Siess     
    1.790000      3.8627      0.9670      4.1695      3.8627  Siess     
    1.795000      3.8640      0.9630      4.1798      3.8640  Siess     
    1.800000      3.8653      0.9589      4.1900      3.8653  Siess     
    1.805000      3.8671      0.9661      4.1910      3.8671  Siess     
    1.810000      3.8689      0.9732      4.1920      3.8689  Siess     
    1.815000      3.8707      0.9803      4.1931      3.8707  Siess     
    1.820000      3.8725      0.9874      4.1941      3.8725  Siess     
    1.825000      3.8742      0.9945      4.1951      3.8742  Siess     
    1.830000      3.8760      1.0015      4.1961      3.8760  Siess     
    1.835000      3.8778      1.0085      4.1971      3.8778  Siess     
    1.840000      3.8795      1.0155      4.1981      3.8795  Siess     
    1.845000      3.8813      1.0225      4.1991      3.8813  Siess     
    1.850000      3.8830      1.0295      4.2001      3.8830  Siess     
    1.855000      3.8848      1.0365      4.2011      3.8848  Siess     
    1.860000      3.8865      1.0434      4.2021      3.8865  Siess     
    1.865000      3.8882      1.0503      4.2031      3.8882  Siess     
    1.870000      3.8900      1.0572      4.2041      3.8900  Siess     
    1.875000      3.8917      1.0641      4.2051      3.8917  Siess     
    1.880000      3.8934      1.0709      4.2061      3.8934  Siess     
    1.885000      3.8951      1.0778      4.2071      3.8951  Siess     
    1.890000      3.8969      1.0846      4.2080      3.8969  Siess     
    1.895000      3.8986      1.0914      4.2090      3.8986  Siess     
    1.900000      3.9003      1.0982      4.2100      3.9003  Siess     
    1.905000      3.9028      1.1051      4.2140      3.9028  Siess     
    1.910000      3.9053      1.1121      4.2181      3.9053  Siess     
    1.915000      3.9078      1.1190      4.2221      3.9078  Siess     
    1.920000      3.9103      1.1258      4.2261      3.9103  Siess     
    1.925000      3.9128      1.1327      4.2301      3.9128  Siess     
    1.930000      3.9153      1.1396      4.2341      3.9153  Siess     
    1.935000      3.9178      1.1464      4.2380      3.9178  Siess     
    1.940000      3.9203      1.1532      4.2420      3.9203  Siess     
    1.945000      3.9227      1.1600      4.2460      3.9227  Siess     
    1.950000      3.9252      1.1668      4.2499      3.9252  Siess     
    1.955000      3.9277      1.1736      4.2538      3.9277  Siess     
    1.960000      3.9301      1.1803      4.2578      3.9301  Siess     
    1.965000      3.9326      1.1870      4.2617      3.9326  Siess     
    1.970000      3.9350      1.1937      4.2656      3.9350  Siess     
    1.975000      3.9374      1.2004      4.2695      3.9374  Siess     
    1.980000      3.9399      1.2071      4.2734      3.9399  Siess     
    1.985000      3.9423      1.2138      4.2772      3.9423  Siess     
    1.990000      3.9447      1.2204      4.2811      3.9447  Siess     
    1.995000      3.9471      1.2270      4.2849      3.9471  Siess     
    2.000000      3.9495      1.2337      4.2888      3.9495  Siess     
    2.005000      3.9503      1.2371      4.2896      3.9503  Siess     
    2.010000      3.9512      1.2404      4.2904      3.9512  Siess     
    2.015000      3.9520      1.2438      4.2912      3.9520  Siess     
    2.020000      3.9528      1.2472      4.2921      3.9528  Siess     
    2.025000      3.9536      1.2506      4.2929      3.9536  Siess     
    2.030000      3.9544      1.2539      4.2937      3.9544  Siess     
    2.035000      3.9552      1.2573      4.2945      3.9552  Siess     
    2.040000      3.9560      1.2606      4.2953      3.9560  Siess     
    2.045000      3.9568      1.2639      4.2961      3.9568  Siess     
    2.050000      3.9576      1.2673      4.2969      3.9576  Siess     
    2.055000      3.9584      1.2706      4.2977      3.9584  Siess     
    2.060000      3.9592      1.2739      4.2985      3.9592  Siess     
    2.065000      3.9600      1.2772      4.2993      3.9600  Siess     
    2.070000      3.9608      1.2805      4.3001      3.9608  Siess     
    2.075000      3.9616      1.2838      4.3008      3.9616  Siess     
    2.080000      3.9624      1.2870      4.3016      3.9624  Siess     
    2.085000      3.9632      1.2903      4.3024      3.9632  Siess     
    2.090000      3.9640      1.2936      4.3032      3.9640  Siess     
    2.095000      3.9648      1.2968      4.3040      3.9648  Siess     
    2.100000      3.9655      1.3001      4.3048      3.9655  Siess     
    2.105000      3.9663      1.3033      4.3055      3.9663  Siess     
    2.110000      3.9671      1.3065      4.3063      3.9671  Siess     
    2.115000      3.9679      1.3098      4.3071      3.9679  Siess     
    2.120000      3.9687      1.3130      4.3079      3.9687  Siess     
    2.125000      3.9694      1.3162      4.3086      3.9694  Siess     
    2.130000      3.9702      1.3194      4.3094      3.9702  Siess     
    2.135000      3.9710      1.3226      4.3102      3.9710  Siess     
    2.140000      3.9717      1.3258      4.3109      3.9717  Siess     
    2.145000      3.9725      1.3289      4.3117      3.9725  Siess     
    2.150000      3.9733      1.3321      4.3125      3.9733  Siess     
    2.155000      3.9740      1.3353      4.3132      3.9740  Siess     
    2.160000      3.9748      1.3384      4.3140      3.9748  Siess     
    2.165000      3.9756      1.3416      4.3147      3.9756  Siess     
    2.170000      3.9763      1.3447      4.3155      3.9763  Siess     
    2.175000      3.9771      1.3478      4.3163      3.9771  Siess     
    2.180000      3.9778      1.3510      4.3170      3.9778  Siess     
    2.185000      3.9786      1.3541      4.3178      3.9786  Siess     
    2.190000      3.9793      1.3572      4.3185      3.9793  Siess     
    2.195000      3.9801      1.3603      4.3193      3.9801  Siess     
    2.200000      3.9808      1.3634      4.3200      3.9808  Siess     
    2.205000      3.9816      1.3673      4.3200      3.9816  Siess     
    2.210000      3.9823      1.3711      4.3200      3.9823  Siess     
    2.215000      3.9830      1.3750      4.3200      3.9830  Siess     
    2.220000      3.9837      1.3788      4.3200      3.9837  Siess     
    2.225000      3.9844      1.3826      4.3200      3.9844  Siess     
    2.230000      3.9851      1.3865      4.3200      3.9851  Siess     
    2.235000      3.9858      1.3903      4.3200      3.9858  Siess     
    2.240000      3.9866      1.3941      4.3200      3.9866  Siess     
    2.245000      3.9873      1.3979      4.3200      3.9873  Siess     
    2.250000      3.9880      1.4017      4.3200      3.9880  Siess     
